event_date,latitude,longitude,DaysSince1985,Economic loss (w/Agriculture),Total Affected,Duration,timeline_event,CAMEOCode,Index
"Sunday, November 08, 2009",10.36325741,77.98249054,9077,55114.06955,,1,-1,,8333
"Tuesday, November 10, 2009",11.23409939,78.88050079,9079,55114.06955,,1,-1,,8380
"Tuesday, November 10, 2009",11.65212154,78.15797424,9079,94999.25146,,1,-1,,8386
"Wednesday, November 11, 2009",8.093297958,77.54909515,9080,55114.06955,,1,-1,,8393
"Wednesday, November 11, 2009",13.14291954,79.90753174,9080,84121.47457,,1,-1,,8404
"Thursday, November 12, 2009",9.8549757,78.50050354,9081,80495.54894,,1,-1,,8430
"Thursday, November 12, 2009",9.358860016,78.83747101,9081,80495.54894,,1,-1,,8433
"Saturday, November 14, 2009",12.50795937,78.22254944,9083,55114.06955,,1,-1,,8453
"Sunday, November 15, 2009",9.358860016,78.83747101,9084,58739.99518,,1,-1,,8480
"Monday, November 16, 2009",12.1257,78.15429688,9085,65991.84643,,1,-1,,8487
"Monday, November 16, 2009",10.80082321,78.68991852,9085,76869.62332,,1,-1,,8499
"Tuesday, November 17, 2009",11.375,76.7583313,9086,863695.4846,,1,-1,,8506
"Tuesday, November 17, 2009",10.00656605,77.47931671,9086,250914.0535,,1,-1,,8516
"Wednesday, November 18, 2009",11.01600933,76.9703064,9087,91373.32583,,1,-1,,8519
"Thursday, November 19, 2009",10.80082321,78.68991852,9088,76869.62332,,1,-1,,8542
"Thursday, November 19, 2009",10.00656605,77.47931671,9088,171143.6896,,1,-1,,8554
"Sunday, November 22, 2009",8.792988777,78.14242554,9091,84121.47457,,1,-1,,8576
"Tuesday, November 24, 2009",8.093297958,77.54909515,9093,109502.954,,1,-1,,8587
"Wednesday, November 25, 2009",9.358860016,78.83747101,9094,51488.14392,,1,-1,,8601
"Thursday, December 03, 2009",8.792988777,78.14242554,9102,69617.77206,,1,-1,,8630
"Friday, December 04, 2009",9.8549757,78.50050354,9103,47862.21829,,1,-1,,8633
"Friday, December 04, 2009",8.792988777,78.14242554,9103,138510.359,,1,-1,,8634
"Tuesday, December 15, 2009",9.358860016,78.83747101,9114,58739.99518,,1,-1,,8648
"Wednesday, December 16, 2009",10.78359985,79.13360596,9115,98625.17708,,1,-1,,8664
"Thursday, December 17, 2009",10.78359985,79.13360596,9116,80495.54894,,1,-1,,8670
"Saturday, December 19, 2009",10.78359985,79.13360596,9118,127632.5821,,1,-1,,8680
"Friday, December 25, 2009",9.358860016,78.83747101,9124,51488.14392,,1,-1,,8693
"Saturday, March 13, 2010",11.33482647,77.72727966,9202,65991.84643,,1,-1,,8743
"Monday, January 02, 2006",12.83619,79.70484,7671,23931.10915,,1,-1,,3879
"Sunday, January 08, 2006",13.33226776,80.19892883,7677,23931.10915,,1,-1,,3930
"Thursday, January 12, 2006",12.22159,79.05553,7681,67442.21668,,1,-1,,3949
"Saturday, January 14, 2006",10.12031937,77.54711914,7683,31182.9604,,1,-1,,3955
"Saturday, January 21, 2006",9.767000198,78.73300171,7690,23931.10915,,1,-1,,3979
"Monday, February 13, 2006",12.61498547,79.75827789,7713,23931.10915,,1,-1,,4071
"Saturday, February 25, 2006",13.07209206,80.20185852,7725,31182.9604,,1,-1,,4120
"Sunday, March 19, 2006",11.45764637,78.19229126,7747,23931.10915,,1,-1,,4211
"Wednesday, March 22, 2006",12.41011,79.89029,7750,27557.03477,,1,-1,,4225
"Thursday, April 06, 2006",10.93360043,78.42099762,7765,23931.10915,,1,-1,,4290
"Thursday, April 06, 2006",10.93360043,78.42099762,7765,23931.10915,,1,-1,,4294
"Sunday, May 14, 2006",10.94279,77.06483,7803,23931.10915,,1,-1,,4504
"Monday, May 22, 2006",10.77317619,79.84144592,7811,23931.10915,,1,-1,,4545
"Friday, May 26, 2006",12.41011,79.89029,7815,31182.9604,,1,-1,,4569
"Sunday, November 05, 2006",12.23523808,79.07836914,7978,34808.88603,,1,-1,,5052
"Monday, November 06, 2006",9.539704323,78.59148407,7979,23931.10915,,1,-1,,5054
"Tuesday, April 17, 2007",8.093297958,77.54909515,8141,42060.73729,,1,-1,,5339
"Monday, June 25, 2007",8.093297958,77.54909515,8210,67442.21668,,1,-1,,5595
"Wednesday, June 27, 2007",11.01600933,76.9703064,8212,89197.77045,,1,-1,,5602
"Friday, July 06, 2007",11.01600933,76.9703064,8221,31182.9604,,1,-1,,5643
"Wednesday, July 11, 2007",11.375,76.7583313,8226,56564.4398,,1,-1,,5668
"Saturday, July 14, 2007",8.093297958,77.54909515,8229,23931.10915,,1,-1,,5689
"Thursday, July 19, 2007",11.01600933,76.9703064,8234,23931.10915,,1,-1,,5703
"Saturday, July 21, 2007",11.01600933,76.9703064,8236,27557.03477,,1,-1,,5717
"Wednesday, July 25, 2007",11.375,76.7583313,8240,27557.03477,,1,-1,,5730
"Wednesday, September 19, 2007",11.65212154,78.15797424,8296,23931.10915,,1,-1,,5926
"Friday, September 21, 2007",11.65212154,78.15797424,8298,23931.10915,,1,-1,,5933
"Friday, September 21, 2007",11.65212154,78.15797424,8298,23931.10915,,1,-1,,5934
"Friday, September 21, 2007",8.093297958,77.54909515,8298,23931.10915,,1,-1,,5936
"Sunday, September 23, 2007",8.093297958,77.54909515,8300,23931.10915,,1,-1,,5945
"Tuesday, September 25, 2007",8.093297958,77.54909515,8302,42060.73729,,1,-1,,5957
"Wednesday, September 26, 2007",8.093297958,77.54909515,8303,34808.88603,,1,-1,,5969
"Monday, October 01, 2007",11.375,76.7583313,8308,23931.10915,,1,-1,,5990
"Thursday, October 18, 2007",8.093297958,77.54909515,8325,23931.10915,,1,-1,,6020
"Thursday, October 25, 2007",11.65212154,78.15797424,8332,38434.81166,,1,-1,,6045
"Friday, October 26, 2007",8.093297958,77.54909515,8333,60190.36543,,1,-1,,6053
"Sunday, October 28, 2007",8.093297958,77.54909515,8335,56564.4398,,1,-1,,6082
"Sunday, October 28, 2007",10.38289547,78.81549835,8335,38434.81166,,1,-1,,6090
"Sunday, October 28, 2007",8.093297958,77.54909515,8335,121831.1011,,1,-1,,6097
"Sunday, October 28, 2007",10.77317619,79.84144592,8335,212479.2418,,1,-1,,6100
"Sunday, October 28, 2007",10.77317619,79.84144592,8335,212479.2418,,1,-1,,6101
"Sunday, October 28, 2007",8.093297958,77.54909515,8335,56564.4398,,1,-1,,6104
"Sunday, October 28, 2007",10.77317619,79.84144592,8335,85571.84482,,1,-1,,6105
"Monday, October 29, 2007",11.65212154,78.15797424,8336,45686.66291,,1,-1,,6109
"Monday, October 29, 2007",11.94473457,79.47346497,8336,56564.4398,,1,-1,,6114
"Tuesday, October 30, 2007",12.1257,78.15429688,8337,67442.21668,,1,-1,,6130
"Tuesday, October 30, 2007",8.093297958,77.54909515,8337,110953.3242,,1,-1,,6132
"Thursday, November 01, 2007",10.77317619,79.84144592,8339,143586.6549,,1,-1,,6140
"Thursday, November 01, 2007",11.375,76.7583313,8339,23931.10915,,1,-1,,6149
"Thursday, November 01, 2007",11.21878529,78.16797638,8339,27557.03477,,1,-1,,6150
"Thursday, November 01, 2007",9.920128822,78.11087799,8339,74694.06794,,1,-1,,6155
"Friday, November 02, 2007",10.36325741,77.98249054,8340,49312.58854,,1,-1,,6156
"Friday, November 02, 2007",12.50795937,78.22254944,8340,89197.77045,,1,-1,,6166
"Friday, November 02, 2007",8.093297958,77.54909515,8340,49312.58854,,1,-1,,6170
"Saturday, November 03, 2007",12.50795937,78.22254944,8341,52938.51417,,1,-1,,6178
"Saturday, November 03, 2007",11.21878529,78.16797638,8341,27557.03477,,1,-1,,6182
"Saturday, November 03, 2007",11.375,76.7583313,8341,27557.03477,,1,-1,,6186
"Saturday, November 03, 2007",11.65212154,78.15797424,8341,23931.10915,,1,-1,,6191
"Sunday, November 04, 2007",11.65212154,78.15797424,8342,31182.9604,,1,-1,,6192
"Monday, November 05, 2007",12.1257,78.15429688,8343,23931.10915,,1,-1,,6209
"Monday, November 05, 2007",10.36325741,77.98249054,8343,31182.9604,,1,-1,,6213
"Tuesday, November 06, 2007",10.78359985,79.13360596,8344,52938.51417,,1,-1,,6226
"Tuesday, November 06, 2007",10.77317619,79.84144592,8344,132708.878,,1,-1,,6228
"Tuesday, November 06, 2007",11.65212154,78.15797424,8344,31182.9604,,1,-1,,6233
"Wednesday, November 07, 2007",11.65212154,78.15797424,8345,27557.03477,,1,-1,,6241
"Wednesday, November 07, 2007",10.36325741,77.98249054,8345,27557.03477,,1,-1,,6252
"Wednesday, November 07, 2007",10.78359985,79.13360596,8345,81945.91919,,1,-1,,6262
"Thursday, November 08, 2007",8.728791237,77.70458221,8346,23931.10915,,1,-1,,6273
"Thursday, November 08, 2007",12.50795937,78.22254944,8346,34808.88603,,1,-1,,6275
"Friday, November 09, 2007",11.21878529,78.16797638,8347,23931.10915,,1,-1,,6278
"Sunday, November 11, 2007",8.792988777,78.14242554,8349,31182.9604,,1,-1,,6294
"Monday, November 12, 2007",8.093297958,77.54909515,8350,96449.62171,,1,-1,,6297
"Monday, November 12, 2007",11.21878529,78.16797638,8350,27557.03477,,1,-1,,6298
"Tuesday, November 13, 2007",8.093297958,77.54909515,8351,89197.77045,,1,-1,,6303
"Tuesday, November 13, 2007",8.728791237,77.70458221,8351,38434.81166,,1,-1,,6307
"Thursday, November 15, 2007",8.093297958,77.54909515,8353,45686.66291,,1,-1,,6316
"Friday, November 16, 2007",8.093297958,77.54909515,8354,31182.9604,,1,-1,,6319
"Tuesday, December 18, 2007",10.77317619,79.84144592,8386,63816.29105,,1,-1,,6384
"Thursday, December 20, 2007",11.65212154,78.15797424,8388,52938.51417,,1,-1,,6401
"Thursday, December 20, 2007",10.00656605,77.47931671,8388,42060.73729,,1,-1,,6407
"Thursday, December 20, 2007",11.21878529,78.16797638,8388,23931.10915,,1,-1,,6417
"Friday, December 21, 2007",8.728791237,77.70458221,8389,71068.14231,,1,-1,,6445
"Friday, December 21, 2007",11.375,76.7583313,8389,110953.3242,,1,-1,,6453
"Sunday, December 23, 2007",10.77317619,79.84144592,8391,397401.4488,,1,-1,,6495
"Tuesday, December 25, 2007",10.77317619,79.84144592,8393,274119.9775,,1,-1,,6518
"Thursday, December 27, 2007",10.95957661,78.08194733,8395,56564.4398,,1,-1,,6535
"Wednesday, March 19, 2008",8.792988777,78.14242554,8478,52938.51417,,1,-1,,6603
"Thursday, March 20, 2008",10.77317619,79.84144592,8479,23931.10915,,1,-1,,6610
"Sunday, March 23, 2008",11.21878529,78.16797638,8482,60190.36543,,1,-1,,6634
"Monday, March 24, 2008",11.75663853,79.76290131,8483,23931.10915,,1,-1,,6645
"Monday, March 24, 2008",11.375,76.7583313,8483,34808.88603,,1,-1,,6655
"Tuesday, March 25, 2008",11.23409939,78.88050079,8484,27557.03477,,1,-1,,6658
"Wednesday, March 26, 2008",11.75663853,79.76290131,8485,194349.6137,,1,-1,,6670
"Friday, March 28, 2008",12.1257,78.15429688,8487,23931.10915,,1,-1,,6681
"Friday, October 17, 2008",9.358860016,78.83747101,8690,23931.10915,,1,-1,,7498
"Saturday, October 18, 2008",9.920128822,78.11087799,8691,23931.10915,,1,-1,,7502
"Saturday, October 18, 2008",10.00656605,77.47931671,8691,23931.10915,,1,-1,,7503
"Tuesday, October 21, 2008",11.375,76.7583313,8694,78319.99357,,1,-1,,7526
"Wednesday, October 22, 2008",11.375,76.7583313,8695,27557.03477,,1,-1,,7530
"Thursday, October 23, 2008",12.50795937,78.22254944,8696,31182.9604,,1,-1,,7551
"Friday, October 24, 2008",11.21878529,78.16797638,8697,31182.9604,,1,-1,,7553
"Friday, October 24, 2008",11.65212154,78.15797424,8697,23931.10915,,1,-1,,7566
"Sunday, October 26, 2008",10.77317619,79.84144592,8699,27557.03477,,1,-1,,7583
"Wednesday, October 29, 2008",10.36325741,77.98249054,8702,491675.5152,,1,-1,,7603
"Saturday, November 22, 2008",8.728791237,77.70458221,8726,23931.10915,,1,-1,,7638
"Tuesday, November 25, 2008",10.80082321,78.68991852,8729,23931.10915,,1,-1,,7655
"Tuesday, November 25, 2008",11.94473457,79.47346497,8729,52938.51417,,1,-1,,7656
"Tuesday, November 25, 2008",11.94473457,79.47346497,8729,52938.51417,,1,-1,,7657
"Wednesday, November 26, 2008",11.65212154,78.15797424,8730,38434.81166,,1,-1,,7671
"Thursday, November 27, 2008",12.1257,78.15429688,8731,23931.10915,,1,-1,,7689
"Friday, November 28, 2008",12.1257,78.15429688,8732,27557.03477,,1,-1,,7704
"Friday, November 28, 2008",8.093297958,77.54909515,8732,60190.36543,,1,-1,,7720
"Saturday, November 29, 2008",8.728791237,77.70458221,8733,63816.29105,,1,-1,,7736
"Sunday, November 30, 2008",8.728791237,77.70458221,8734,27557.03477,,1,-1,,7752
"Sunday, November 30, 2008",12.50795937,78.22254944,8734,49312.58854,,1,-1,,7757
"Monday, December 01, 2008",9.920128822,78.11087799,8735,23931.10915,,1,-1,,7767
"Monday, December 01, 2008",11.33482647,77.72727966,8735,31182.9604,,1,-1,,7769
"Tuesday, December 02, 2008",12.92146969,79.13156128,8736,183471.8368,,1,-1,,7776
"Wednesday, December 03, 2008",12.1257,78.15429688,8737,255990.3493,,1,-1,,7784
"Wednesday, December 03, 2008",8.093297958,77.54909515,8737,85571.84482,,1,-1,,7785
"Wednesday, December 03, 2008",9.920128822,78.11087799,8737,60190.36543,,1,-1,,7787
"Thursday, December 04, 2008",11.21878529,78.16797638,8738,38434.81166,,1,-1,,7794
"Thursday, December 04, 2008",12.50795937,78.22254944,8738,31182.9604,,1,-1,,7797
"Thursday, December 04, 2008",11.65212154,78.15797424,8738,31182.9604,,1,-1,,7798
"Friday, December 05, 2008",11.21878529,78.16797638,8739,78319.99357,,1,-1,,7802
"Tuesday, December 09, 2008",8.728791237,77.70458221,8743,31182.9604,,1,-1,,7810
"Sunday, April 12, 2009",8.792988777,78.14242554,8867,27557.03477,,1,-1,,7924
"Monday, April 13, 2009",8.792988777,78.14242554,8868,27557.03477,,1,-1,,7926
"Monday, June 01, 2009",12.1257,78.15429688,8917,27557.03477,,1,-1,,7981
"Saturday, June 20, 2009",8.093297958,77.54909515,8936,23931.10915,,1,-1,,8017
"Sunday, June 21, 2009",8.093297958,77.54909515,8937,23931.10915,,1,-1,,8018
"Monday, June 22, 2009",8.093297958,77.54909515,8938,23931.10915,,1,-1,,8021
"Tuesday, July 07, 2009",11.375,76.7583313,8953,27557.03477,,1,-1,,8044
"Saturday, July 18, 2009",8.093297958,77.54909515,8964,27557.03477,,1,-1,,8070
"Sunday, September 06, 2009",8.093297958,77.54909515,9014,23931.10915,,1,-1,,8218
"Sunday, October 04, 2009",8.093297958,77.54909515,9042,23931.10915,,1,-1,,8290
"Monday, November 09, 2009",8.792988777,78.14242554,9078,38434.81166,,1,-1,,8349
"Tuesday, November 10, 2009",8.792988777,78.14242554,9079,74694.06794,,1,-1,,8385
"Thursday, November 12, 2009",10.78359985,79.13360596,9081,92823.69608,,1,-1,,8412
"Thursday, November 12, 2009",11.33482647,77.72727966,9081,23931.10915,,1,-1,,8426
"Thursday, November 12, 2009",12.1257,78.15429688,9081,42060.73729,,1,-1,,8429
"Sunday, November 15, 2009",10.36325741,77.98249054,9084,34808.88603,,1,-1,,8471
"Sunday, November 15, 2009",12.1257,78.15429688,9084,31182.9604,,1,-1,,8472
"Sunday, November 15, 2009",9.8549757,78.50050354,9084,38434.81166,,1,-1,,8473
"Sunday, November 15, 2009",8.728791237,77.70458221,9084,49312.58854,,1,-1,,8474
"Monday, November 16, 2009",8.093297958,77.54909515,9085,183471.8368,,1,-1,,8489
"Monday, November 16, 2009",10.36325741,77.98249054,9085,67442.21668,,1,-1,,8490
"Monday, November 16, 2009",11.375,76.7583313,9085,1387279.145,,1,-1,,8493
"Tuesday, November 17, 2009",12.1257,78.15429688,9086,34808.88603,,1,-1,,8500
"Tuesday, November 17, 2009",13.14291954,79.90753174,9086,52938.51417,,1,-1,,8513
"Wednesday, November 18, 2009",8.792988777,78.14242554,9087,42060.73729,,1,-1,,8520
"Wednesday, November 18, 2009",12.1257,78.15429688,9087,38434.81166,,1,-1,,8525
"Wednesday, November 18, 2009",9.8549757,78.50050354,9087,56564.4398,,1,-1,,8528
"Wednesday, November 18, 2009",10.78359985,79.13360596,9087,42060.73729,,1,-1,,8529
"Thursday, November 19, 2009",11.01600933,76.9703064,9088,38434.81166,,1,-1,,8543
"Thursday, November 19, 2009",8.728791237,77.70458221,9088,71068.14231,,1,-1,,8544
"Thursday, November 19, 2009",11.375,76.7583313,9088,839764.3755,,1,-1,,8546
"Thursday, November 19, 2009",9.8549757,78.50050354,9088,23931.10915,,1,-1,,8547
"Thursday, November 19, 2009",10.80082321,78.68991852,9088,45686.66291,,1,-1,,8548
"Thursday, November 19, 2009",8.728791237,77.70458221,9088,71068.14231,,1,-1,,8549
"Sunday, November 22, 2009",8.093297958,77.54909515,9091,52938.51417,,1,-1,,8575
"Sunday, November 22, 2009",10.78359985,79.13360596,9091,23931.10915,,1,-1,,8579
"Tuesday, November 24, 2009",8.792988777,78.14242554,9093,139960.7292,,1,-1,,8581
"Tuesday, November 24, 2009",9.358860016,78.83747101,9093,27557.03477,,1,-1,,8591
"Wednesday, November 25, 2009",10.78359985,79.13360596,9094,27557.03477,,1,-1,,8600
"Wednesday, November 25, 2009",11.21878529,78.16797638,9094,23931.10915,,1,-1,,8606
"Tuesday, December 15, 2009",9.8549757,78.50050354,9114,38434.81166,,1,-1,,8650
"Tuesday, December 15, 2009",12.1257,78.15429688,9114,31182.9604,,1,-1,,8652
"Tuesday, December 15, 2009",10.36325741,77.98249054,9114,34808.88603,,1,-1,,8653
"Tuesday, December 15, 2009",8.728791237,77.70458221,9114,49312.58854,,1,-1,,8657
"Wednesday, December 16, 2009",10.36325741,77.98249054,9115,38434.81166,,1,-1,,8663
"Monday, January 02, 2006",13.07209206,80.20185852,7671,60915.55055,,1,-1,,3880
"Sunday, January 15, 2006",13.07209206,80.20185852,7684,121831.1011,,1,-1,,3960
"Tuesday, January 24, 2006",11.16324997,79.75094604,7693,182746.6517,,1,-1,,3999
"Saturday, January 28, 2006",11.03176,77.02951,7697,60915.55055,,1,-1,,4018
"Saturday, January 28, 2006",13.07209206,80.20185852,7697,324882.9363,,1,-1,,4023
"Sunday, January 29, 2006",11.65859,78.12162,7698,406103.6703,,1,-1,,4024
"Wednesday, February 01, 2006",12.41011,79.89029,7701,60915.55055,,1,-1,,4038
"Tuesday, February 07, 2006",11.32048,77.72762,7707,60915.55055,,1,-1,,4055
"Friday, February 10, 2006",10.77317619,79.84144592,7710,142136.2846,,1,-1,,4062
"Thursday, February 16, 2006",11.94474,79.47347,7716,101525.9176,,1,-1,,4085
"Friday, February 17, 2006",12.41011,79.89029,7717,60915.55055,,1,-1,,4092
"Saturday, February 18, 2006",13.07209206,80.20185852,7718,162441.4681,,1,-1,,4094
"Thursday, February 23, 2006",12.22159,79.05553,7723,60915.55055,,1,-1,,4107
"Thursday, February 23, 2006",12.23523808,79.07836914,7723,121831.1011,,1,-1,,4108
"Friday, February 24, 2006",13.07209206,80.20185852,7724,81220.73407,,1,-1,,4115
"Sunday, February 26, 2006",11.03176,77.02951,7726,60915.55055,,1,-1,,4126
"Monday, February 27, 2006",11.23668,78.87092,7727,101525.9176,,1,-1,,4134
"Friday, March 03, 2006",10.77411556,77.90703583,7731,121831.1011,,1,-1,,4152
"Friday, March 10, 2006",13.07209206,80.20185852,7738,162441.4681,,1,-1,,4177
"Saturday, March 11, 2006",10.77317619,79.84144592,7739,60915.55055,,1,-1,,4182
"Wednesday, March 15, 2006",11.1633749,79.68405151,7743,324882.9363,,1,-1,,4192
"Thursday, March 16, 2006",12.41011,79.89029,7744,101525.9176,,1,-1,,4197
"Saturday, March 18, 2006",12.64991,79.46305,7746,162441.4681,,1,-1,,4210
"Wednesday, March 22, 2006",13.08019447,80.05047607,7750,101525.9176,,1,-1,,4223
"Wednesday, March 22, 2006",13.08019447,80.05047607,7750,121831.1011,,1,-1,,4224
"Wednesday, March 22, 2006",13.17908287,79.61205292,7750,81220.73407,,1,-1,,4228
"Wednesday, April 05, 2006",11.23668,78.87092,7764,101525.9176,,1,-1,,4287
"Wednesday, April 05, 2006",10.01194,77.47860718,7764,101525.9176,,1,-1,,4288
"Thursday, April 06, 2006",13.40869522,80.12478638,7765,60915.55055,,1,-1,,4292
"Tuesday, April 18, 2006",10.24687,78.75538,7777,60915.55055,,1,-1,,4373
"Friday, April 21, 2006",11.20293,77.33126,7780,426408.8539,,1,-1,,4387
"Saturday, April 22, 2006",10.76638,79.84952,7781,203051.8352,,1,-1,,4390
"Monday, May 01, 2006",10.99067,79.43987,7790,142136.2846,,1,-1,,4444
"Friday, May 05, 2006",11.23668,78.87092,7794,60915.55055,,1,-1,,4466
"Sunday, May 07, 2006",11.66397,79.74531,7796,81220.73407,,1,-1,,4471
"Tuesday, May 09, 2006",10.04352283,79.23023987,7798,20630066.45,,1,-1,,4480
"Wednesday, May 10, 2006",12.83619,79.70484,7799,284272.5692,,1,-1,,4484
"Wednesday, May 10, 2006",10.76638,79.84952,7799,60915.55055,,1,-1,,4485
"Tuesday, May 16, 2006",12.24349,79.07128,7805,22393.71668,,1,-1,,4515
"Friday, May 19, 2006",13.07209206,80.20185852,7808,4771718.127,,1,-1,,4527
"Saturday, May 20, 2006",13.07209206,80.20185852,7809,142136.2846,,1,-1,,4534
"Saturday, May 20, 2006",13.07209206,80.20185852,7809,467019.2209,,1,-1,,4535
"Sunday, May 21, 2006",12.22159,79.05553,7810,60915.55055,,1,-1,,4536
"Tuesday, May 23, 2006",12.64991,79.46305,7812,263967.3857,,1,-1,,4556
"Tuesday, May 23, 2006",13.07209206,80.20185852,7812,507629.5879,,1,-1,,4557
"Wednesday, May 24, 2006",13.07209206,80.20185852,7813,1401057.663,,1,-1,,4563
"Thursday, May 25, 2006",10.93360043,78.42099762,7814,121831.1011,,1,-1,,4566
"Saturday, May 27, 2006",11.03176,77.02951,7816,101525.9176,,1,-1,,4572
"Monday, May 29, 2006",10.37528038,79.85028076,7818,81220.73407,,1,-1,,4581
"Thursday, June 01, 2006",13.07209206,80.20185852,7821,203051.8352,,1,-1,,4586
"Thursday, June 01, 2006",12.64991,79.46305,7821,304577.7528,,1,-1,,4587
"Thursday, June 08, 2006",13.07209206,80.20185852,7828,629460.689,,1,-1,,4623
"Monday, June 12, 2006",13.07209206,80.20185852,7832,81220.73407,,1,-1,,4632
"Tuesday, June 13, 2006",13.07209206,80.20185852,7833,81220.73407,,1,-1,,4634
"Wednesday, June 28, 2006",12.93972015,78.86440277,7848,345188.1198,,1,-1,,4682
"Thursday, June 29, 2006",13.30560017,79.97083282,7849,20653.27238,,1,-1,,4683
"Friday, June 30, 2006",11.66397,79.74531,7850,121831.1011,,1,-1,,4686
"Sunday, July 02, 2006",11.32048,77.72762,7852,81220.73407,,1,-1,,4694
"Sunday, July 02, 2006",11.32048,77.72762,7852,60915.55055,,1,-1,,4697
"Monday, July 03, 2006",13.07209206,80.20185852,7853,142136.2846,,1,-1,,4699
"Friday, July 07, 2006",13.07209206,80.20185852,7857,60915.55055,,1,-1,,4716
"Saturday, July 08, 2006",13.07209206,80.20185852,7858,60915.55055,,1,-1,,4718
"Monday, July 10, 2006",13.30560017,79.97083282,7860,60915.55055,,1,-1,,4722
"Thursday, July 13, 2006",9.927440643,78.15029907,7863,101525.9176,,1,-1,,4730
"Sunday, July 23, 2006",9.539704323,78.59148407,7873,60915.55055,,1,-1,,4754
"Sunday, July 23, 2006",9.927440643,78.15029907,7873,60915.55055,,1,-1,,4755
"Sunday, July 30, 2006",13.07209206,80.20185852,7880,4182867.805,,1,-1,,4785
"Saturday, August 05, 2006",13.07209206,80.20185852,7886,324882.9363,,1,-1,,4808
"Thursday, August 10, 2006",13.07209206,80.20185852,7891,243662.2022,,1,-1,,4818
"Saturday, August 12, 2006",9.7236,78.82741,7893,142136.2846,,1,-1,,4829
"Wednesday, August 16, 2006",11.5171442,79.32424927,7897,771596.9737,,1,-1,,4845
"Saturday, August 19, 2006",11.93244,79.48204,7900,365493.3033,,1,-1,,4857
"Sunday, August 20, 2006",10.04352283,79.23023987,7901,121831.1011,,1,-1,,4866
"Tuesday, August 29, 2006",12.64991,79.46305,7910,162441.4681,,1,-1,,4902
"Friday, September 01, 2006",13.07209206,80.20185852,7913,954343.6253,,1,-1,,4917
"Tuesday, September 05, 2006",13.30560017,79.97083282,7917,20421.21314,,1,-1,,4924
"Saturday, September 09, 2006",13.07209206,80.20185852,7921,223357.0187,,1,-1,,4936
"Wednesday, September 13, 2006",12.83619,79.70484,7925,142136.2846,,1,-1,,4942
"Tuesday, October 03, 2006",8.62922,77.91296,7945,20653.27238,,1,-1,,4981
"Friday, October 27, 2006",13.07209206,80.20185852,7969,121831.1011,,1,-1,,5038
"Friday, November 03, 2006",9.54065,78.58563,7976,162441.4681,,1,-1,,5048
"Tuesday, December 12, 2006",13.07209206,80.20185852,8015,60915.55055,,1,-1,,5080
"Friday, December 15, 2006",12.93972015,78.86440277,8018,60915.55055,,1,-1,,5086
"Wednesday, February 07, 2007",10.77317619,79.84144592,8072,60915.55055,,1,-1,,5221
"Tuesday, July 10, 2007",11.01600933,76.9703064,8225,60915.55055,,1,-1,,5664
"Sunday, October 28, 2007",9.593749046,77.95749664,8335,81220.73407,,1,-1,,6078
"Monday, October 29, 2007",11.75663853,79.76290131,8336,446714.0374,,1,-1,,6113
"Monday, October 29, 2007",12.83613682,79.70664978,8336,162441.4681,,1,-1,,6115
"Monday, October 29, 2007",9.593749046,77.95749664,8336,81220.73407,,1,-1,,6118
"Friday, November 02, 2007",9.358860016,78.83747101,8340,60915.55055,,1,-1,,6160
"Sunday, November 04, 2007",9.920128822,78.11087799,8342,60915.55055,,1,-1,,6198
"Tuesday, November 06, 2007",11.21878529,78.16797638,8344,60915.55055,,1,-1,,6235
"Tuesday, November 27, 2007",8.093297958,77.54909515,8365,60915.55055,,1,-1,,6348
"Tuesday, November 27, 2007",12.83613682,79.70664978,8365,60915.55055,,1,-1,,6349
"Tuesday, December 25, 2007",11.23409939,78.88050079,8393,203051.8352,,1,-1,,6525
"Wednesday, December 26, 2007",10.36325741,77.98249054,8394,101525.9176,,1,-1,,6529
"Friday, December 28, 2007",8.728791237,77.70458221,8396,60915.55055,,1,-1,,6545
"Friday, December 28, 2007",12.22000027,79.06999969,8396,6091555.055,,1,-1,,6551
"Thursday, March 20, 2008",9.593749046,77.95749664,8479,81220.73407,,1,-1,,6604
"Friday, March 21, 2008",10.00656605,77.47931671,8480,1401057.663,,1,-1,,6617
"Tuesday, March 25, 2008",12.22000027,79.06999969,8484,324882.9363,,1,-1,,6657
"Tuesday, March 25, 2008",12.92146969,79.13156128,8484,81220.73407,,1,-1,,6659
"Thursday, March 27, 2008",10.00656605,77.47931671,8486,5847892.853,,1,-1,,6675
"Monday, June 30, 2008",12.92146969,79.13156128,8581,121831.1011,,1,-1,,6940
"Sunday, September 07, 2008",11.33482647,77.72727966,8650,60915.55055,,1,-1,,7357
"Tuesday, September 30, 2008",11.65212154,78.15797424,8673,142136.2846,,1,-1,,7446
"Saturday, October 18, 2008",9.593749046,77.95749664,8691,60915.55055,,1,-1,,7504
"Tuesday, October 21, 2008",9.593749046,77.95749664,8694,223357.0187,,1,-1,,7520
"Tuesday, October 21, 2008",11.33482647,77.72727966,8694,81220.73407,,1,-1,,7523
"Wednesday, October 22, 2008",9.358860016,78.83747101,8695,670071.0561,,1,-1,,7528
"Wednesday, October 22, 2008",9.593749046,77.95749664,8695,507629.5879,,1,-1,,7531
"Thursday, October 23, 2008",9.593749046,77.95749664,8696,1076174.726,,1,-1,,7542
