event_date,latitude,longitude,DaysSince1985,Economic loss (w/Agriculture),Total Affected,Duration,timeline_event,CAMEOCode,Index,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected
"Thursday, January 05, 2006",11,78,7674,,,,1,73,240,,,,,,,
"Tuesday, May 30, 2006",11,78,7819,,,,1,73,258,,,,,,,
"Tuesday, July 18, 2006",11,78,7868,,,,1,73,271,,,,,,,
"Tuesday, July 25, 2006",11,78,7875,,,,1,73,273,,,,,,,
"Sunday, December 17, 2006",11,78,8020,,,,1,73,310,,,,,,,
"Saturday, January 20, 2007",11,78,8054,,,,1,73,319,,,,,,,
"Friday, June 01, 2007",11,78,8186,,,,1,73,393,,,,,,,
"Tuesday, July 03, 2007",11,78,8218,,,,1,73,412,,,,,,,
"Sunday, July 08, 2007",11,78,8223,,,,1,73,423,,,,,,,
"Monday, September 17, 2007",11,78,8294,,,,1,73,482,,,,,,,
"Monday, November 19, 2007",11,78,8357,,,,1,73,541,,,,,,,
"Saturday, December 01, 2007",11,78,8369,,,,1,73,556,,,,,,,
"Wednesday, February 20, 2008",11,78,8450,,,,1,73,647,,,,,,,
"Sunday, February 24, 2008",11,78,8454,,,,1,73,650,,,,,,,
"Saturday, April 05, 2008",11,78,8495,,,,1,73,701,,,,,,,
"Wednesday, April 23, 2008",11,78,8513,,,,1,73,719,,,,,,,
"Sunday, May 11, 2008",11,78,8531,,,,1,73,732,,,,,,,
"Sunday, June 15, 2008",11,78,8566,,,,1,73,759,,,,,,,
"Wednesday, July 16, 2008",11,78,8597,,,,1,73,794,,,,,,,
"Friday, August 22, 2008",11,78,8634,,,,1,73,822,,,,,,,
"Friday, August 22, 2008",11,78,8634,,,,1,73,824,,,,,,,
"Tuesday, September 02, 2008",11,78,8645,,,,1,73,840,,,,,,,
"Tuesday, September 02, 2008",11,78,8645,,,,1,73,841,,,,,,,
"Friday, September 12, 2008",11,78,8655,,,,1,73,850,,,,,,,
"Friday, September 12, 2008",11,78,8655,,,,1,73,851,,,,,,,
"Friday, October 17, 2008",11,78,8690,,,,1,73,874,,,,,,,
"Tuesday, October 21, 2008",11,78,8694,,,,1,73,876,,,,,,,
"Tuesday, October 21, 2008",11,78,8694,,,,1,73,877,,,,,,,
"Sunday, October 26, 2008",11,78,8699,,,,1,73,888,,,,,,,
"Tuesday, October 28, 2008",11,78,8701,,,,1,73,896,,,,,,,
"Sunday, November 09, 2008",11,78,8713,,,,1,73,911,,,,,,,
"Saturday, November 29, 2008",11,78,8733,,,,1,73,933,,,,,,,
"Saturday, November 29, 2008",11,78,8733,,,,1,73,934,,,,,,,
"Friday, December 05, 2008",11,78,8739,,,,1,73,937,,,,,,,
"Monday, December 29, 2008",11,78,8763,,,,1,73,961,,,,,,,
"Monday, February 09, 2009",11,78,8805,,,,1,73,1024,,,,,,,
"Thursday, April 09, 2009",11,78,8864,,,,1,73,1095,,,,,,,
"Thursday, April 09, 2009",11,78,8864,,,,1,73,1097,,,,,,,
"Saturday, April 18, 2009",11,78,8873,,,,1,73,1110,,,,,,,
"Wednesday, April 22, 2009",11,78,8877,,,,1,73,1115,,,,,,,
"Friday, April 24, 2009",11,78,8879,,,,1,73,1121,,,,,,,
"Thursday, April 30, 2009",11,78,8885,,,,1,73,1130,,,,,,,
"Wednesday, September 16, 2009",11,78,9024,,,,1,73,1199,,,,,,,
"Sunday, October 04, 2009",11,78,9042,,,,1,73,1220,,,,,,,
"Sunday, October 04, 2009",11,78,9042,,,,1,73,1222,,,,,,,
"Wednesday, October 14, 2009",11,78,9052,,,,1,73,1233,,,,,,,
"Thursday, October 15, 2009",11,78,9053,,,,1,73,1235,,,,,,,
"Tuesday, November 03, 2009",11,78,9072,,,,1,73,1256,,,,,,,
"Sunday, November 08, 2009",11,78,9077,,,,1,73,1264,,,,,,,
"Thursday, December 03, 2009",11,78,9102,,,,1,73,1283,,,,,,,
"Friday, January 15, 2010",11,78,9145,,,,1,73,1320,,,,,,,
"Saturday, January 30, 2010",11,78,9160,,,,1,73,1333,,,,,,,
"Wednesday, August 11, 2010",11,78,9353,,,,1,73,1436,,,,,,,
"Wednesday, August 18, 2010",11,78,9360,,,,1,73,1440,,,,,,,
"Sunday, August 29, 2010",11,78,9371,,,,1,73,1453,,,,,,,
"Thursday, September 02, 2010",11,78,9375,,,,1,73,1458,,,,,,,
"Friday, September 10, 2010",11,78,9383,,,,1,73,1466,,,,,,,
"Wednesday, October 06, 2010",11,78,9409,,,,1,73,1496,,,,,,,
"Saturday, October 16, 2010",11,78,9419,,,,1,73,1507,,,,,,,
"Saturday, October 23, 2010",11,78,9426,,,,1,73,1512,,,,,,,
"Sunday, October 31, 2010",11,78,9434,,,,1,73,1520,,,,,,,
"Tuesday, November 02, 2010",11,78,9436,,,,1,73,1523,,,,,,,
"Sunday, November 21, 2010",11,78,9455,,,,1,73,1528,,,,,,,
"Wednesday, December 29, 2010",11,78,9493,,,,1,73,1565,,,,,,,
"Tuesday, January 04, 2011",11,78,9499,,,,1,73,1573,,,,,,,
"Tuesday, January 11, 2011",11,78,9506,,,,1,73,1584,,,,,,,
"Wednesday, January 12, 2011",11,78,9507,,,,1,73,1586,,,,,,,
"Saturday, January 15, 2011",11,78,9510,,,,1,73,1589,,,,,,,
"Saturday, January 22, 2011",11,78,9517,,,,1,73,1594,,,,,,,
"Friday, January 28, 2011",11,78,9523,,,,1,73,1605,,,,,,,
"Tuesday, March 01, 2011",11,78,9555,,,,1,73,1649,,,,,,,
"Wednesday, March 02, 2011",11,78,9556,,,,1,73,1650,,,,,,,
"Thursday, March 03, 2011",11,78,9557,,,,1,73,1654,,,,,,,
"Thursday, March 24, 2011",11,78,9578,,,,1,73,1688,,,,,,,
"Saturday, April 16, 2011",11,78,9601,,,,1,73,1717,,,,,,,
"Saturday, April 23, 2011",11,78,9608,,,,1,73,1735,,,,,,,
"Saturday, April 30, 2011",11,78,9615,,,,1,73,1742,,,,,,,
"Saturday, April 30, 2011",11,78,9615,,,,1,73,1743,,,,,,,
"Monday, June 20, 2011",11,78,9666,,,,1,73,1780,,,,,,,
"Saturday, October 08, 2011",11,78,9776,,,,1,73,1923,,,,,,,
"Saturday, December 03, 2011",11,78,9832,,,,1,73,1966,,,,,,,
"Tuesday, December 27, 2011",11,78,9856,,,,1,73,1987,,,,,,,
"Saturday, February 04, 2012",11,78,9895,,,,1,73,2014,,,,,,,
"Thursday, April 12, 2012",11,78,9963,,,,1,73,2116,,,,,,,
"Tuesday, May 01, 2012",11,78,9982,,,,1,73,2143,,,,,,,
"Wednesday, May 02, 2012",11,78,9983,,,,1,73,2144,,,,,,,
"Saturday, June 09, 2012",11,78,10021,,,,1,73,2209,,,,,,,
"Tuesday, June 12, 2012",11,78,10024,,,,1,73,2213,,,,,,,
"Thursday, June 21, 2012",11,78,10033,,,,1,73,2221,,,,,,,
"Tuesday, June 26, 2012",11,78,10038,,,,1,73,2223,,,,,,,
"Wednesday, July 18, 2012",11,78,10060,,,,1,73,2257,,,,,,,
"Sunday, August 19, 2012",11,78,10092,,,,1,73,2302,,,,,,,
"Sunday, August 19, 2012",11,78,10092,,,,1,73,2304,,,,,,,
"Thursday, August 23, 2012",11,78,10096,,,,1,73,2311,,,,,,,
"Tuesday, August 28, 2012",11,78,10101,,,,1,73,2317,,,,,,,
"Thursday, September 06, 2012",11,78,10110,,,,1,73,2332,,,,,,,
"Wednesday, September 12, 2012",11,78,10116,,,,1,73,2354,,,,,,,
"Saturday, September 22, 2012",11,78,10126,,,,1,73,2416,,,,,,,
"Sunday, September 30, 2012",11,78,10134,,,,1,73,2434,,,,,,,
"Thursday, October 04, 2012",11,78,10138,,,,1,73,2455,,,,,,,
"Friday, October 26, 2012",11,78,10160,,,,1,73,2492,,,,,,,
"Saturday, October 27, 2012",11,78,10161,,,,1,73,2494,,,,,,,
"Saturday, November 24, 2012",11,78,10189,,,,1,73,2521,,,,,,,
"Friday, December 07, 2012",11,78,10202,,,,1,73,2538,,,,,,,
"Friday, December 07, 2012",11,78,10202,,,,1,73,2540,,,,,,,
"Sunday, January 27, 2013",11,78,10253,,,,1,73,2601,,,,,,,
"Tuesday, January 29, 2013",11,78,10255,,,,1,73,2611,,,,,,,
"Wednesday, January 30, 2013",11,78,10256,,,,1,73,2612,,,,,,,
"Wednesday, January 30, 2013",11,78,10256,,,,1,73,2614,,,,,,,
"Friday, February 01, 2013",11,78,10258,,,,1,73,2620,,,,,,,
"Saturday, February 09, 2013",11,78,10266,,,,1,73,2656,,,,,,,
"Wednesday, February 20, 2013",11,78,10277,,,,1,73,2676,,,,,,,
"Monday, April 08, 2013",11,78,10324,,,,1,73,2827,,,,,,,
"Sunday, May 19, 2013",11,78,10365,,,,1,73,2868,,,,,,,
"Thursday, May 23, 2013",11,78,10369,,,,1,73,2874,,,,,,,
"Wednesday, June 05, 2013",11,78,10382,,,,1,73,2897,,,,,,,
"Thursday, June 20, 2013",11,78,10397,,,,1,73,2962,,,,,,,
"Saturday, June 22, 2013",11,78,10399,,,,1,73,3014,,,,,,,
"Sunday, June 23, 2013",11,78,10400,,,,1,73,3051,,,,,,,
"Monday, June 24, 2013",11,78,10401,,,,1,73,3083,,,,,,,
"Tuesday, June 25, 2013",11,78,10402,,,,1,73,3091,,,,,,,
"Tuesday, June 25, 2013",11,78,10402,,,,1,73,3099,,,,,,,
"Wednesday, June 26, 2013",11,78,10403,,,,1,73,3114,,,,,,,
"Wednesday, July 17, 2013",11,78,10424,,,,1,73,3262,,,,,,,
"Friday, July 19, 2013",11,78,10426,,,,1,73,3265,,,,,,,
"Sunday, July 21, 2013",11,78,10428,,,,1,73,3271,,,,,,,
"Thursday, July 25, 2013",11,78,10432,,,,1,73,3290,,,,,,,
"Thursday, August 29, 2013",11,78,10467,,,,1,73,3417,,,,,,,
"Wednesday, September 04, 2013",11,78,10473,,,,1,73,3434,,,,,,,
"Wednesday, September 18, 2013",11,78,10487,,,,1,73,3461,,,,,,,
"Wednesday, October 23, 2013",11,78,10522,,,,1,73,3556,,,,,,,
"Monday, December 09, 2013",11,78,10569,,,,1,73,3661,,,,,,,
"Tuesday, December 17, 2013",11,78,10577,,,,1,73,3686,,,,,,,
"Wednesday, December 18, 2013",11,78,10578,,,,1,73,3691,,,,,,,
"Friday, December 20, 2013",11,78,10580,,,,1,73,3697,,,,,,,
"Friday, December 20, 2013",11,78,10580,,,,1,73,3698,,,,,,,
"Thursday, January 09, 2014",11,78,10600,,,,1,73,3736,,,,,,,
"Monday, March 27, 2006",11,78,7755,,,,1,141,248,,,,,,,
"Tuesday, March 28, 2006",11,78,7756,,,,1,141,249,,,,,,,
"Tuesday, April 04, 2006",11,78,7763,,,,1,141,250,,,,,,,
"Friday, June 16, 2006",11,78,7836,,,,1,141,262,,,,,,,
"Tuesday, June 27, 2006",11,78,7847,,,,1,141,263,,,,,,,
"Tuesday, June 27, 2006",11,78,7847,,,,1,141,264,,,,,,,
"Saturday, July 01, 2006",11,78,7851,,,,1,141,266,,,,,,,
"Tuesday, July 18, 2006",11,78,7868,,,,1,141,270,,,,,,,
"Thursday, August 10, 2006",11,78,7891,,,,1,141,277,,,,,,,
"Tuesday, August 22, 2006",11,78,7903,,,,1,141,282,,,,,,,
"Tuesday, August 22, 2006",11,78,7903,,,,1,141,283,,,,,,,
"Tuesday, September 19, 2006",11,78,7931,,,,1,141,292,,,,,,,
"Friday, October 06, 2006",11,78,7948,,,,1,141,294,,,,,,,
"Sunday, November 19, 2006",11,78,7992,,,,1,141,300,,,,,,,
"Saturday, November 25, 2006",11,78,7998,,,,1,141,303,,,,,,,
"Sunday, December 31, 2006",11,78,8034,,,,1,141,314,,,,,,,
"Sunday, December 31, 2006",11,78,8034,,,,1,141,315,,,,,,,
"Sunday, December 31, 2006",11,78,8034,,,,1,141,316,,,,,,,
"Friday, January 05, 2007",11,78,8039,,,,1,141,318,,,,,,,
"Tuesday, February 06, 2007",11,78,8071,,,,1,141,325,,,,,,,
"Tuesday, February 06, 2007",11,78,8071,,,,1,141,326,,,,,,,
"Sunday, February 11, 2007",11,78,8076,,,,1,141,329,,,,,,,
"Saturday, February 17, 2007",11,78,8082,,,,1,141,332,,,,,,,
"Tuesday, February 27, 2007",11,78,8092,,,,1,141,335,,,,,,,
"Thursday, March 08, 2007",11,78,8101,,,,1,141,339,,,,,,,
"Friday, March 09, 2007",11,78,8102,,,,1,141,340,,,,,,,
"Tuesday, March 20, 2007",11,78,8113,,,,1,141,341,,,,,,,
"Thursday, March 22, 2007",11,78,8115,,,,1,141,343,,,,,,,
"Saturday, March 24, 2007",11,78,8117,,,,1,141,348,,,,,,,
"Thursday, March 29, 2007",11,78,8122,,,,1,141,350,,,,,,,
"Sunday, April 15, 2007",11,78,8139,,,,1,141,361,,,,,,,
"Thursday, May 10, 2007",11,78,8164,,,,1,141,375,,,,,,,
"Thursday, May 10, 2007",11,78,8164,,,,1,141,376,,,,,,,
"Sunday, May 20, 2007",11,78,8174,,,,1,141,383,,,,,,,
"Saturday, May 26, 2007",11,78,8180,,,,1,141,387,,,,,,,
"Friday, June 15, 2007",11,78,8200,,,,1,141,396,,,,,,,
"Friday, June 15, 2007",11,78,8200,,,,1,141,397,,,,,,,
"Saturday, June 16, 2007",11,78,8201,,,,1,141,401,,,,,,,
"Tuesday, July 03, 2007",11,78,8218,,,,1,141,413,,,,,,,
"Tuesday, July 03, 2007",11,78,8218,,,,1,141,414,,,,,,,
"Sunday, July 08, 2007",11,78,8223,,,,1,141,424,,,,,,,
"Friday, July 13, 2007",11,78,8228,,,,1,141,426,,,,,,,
"Wednesday, August 01, 2007",11,78,8247,,,,1,141,436,,,,,,,
"Friday, August 17, 2007",11,78,8263,,,,1,141,448,,,,,,,
"Saturday, September 08, 2007",11,78,8285,,,,1,141,466,,,,,,,
"Monday, September 17, 2007",11,78,8294,,,,1,141,481,,,,,,,
"Friday, September 21, 2007",11,78,8298,,,,1,141,487,,,,,,,
"Sunday, September 23, 2007",11,78,8300,,,,1,141,492,,,,,,,
"Tuesday, September 25, 2007",11,78,8302,,,,1,141,494,,,,,,,
"Tuesday, September 25, 2007",11,78,8302,,,,1,141,495,,,,,,,
"Tuesday, October 02, 2007",11,78,8309,,,,1,141,502,,,,,,,
"Sunday, October 07, 2007",11,78,8314,,,,1,141,511,,,,,,,
"Monday, October 22, 2007",11,78,8329,,,,1,141,522,,,,,,,
"Monday, October 29, 2007",11,78,8336,,,,1,141,529,,,,,,,
"Friday, November 02, 2007",11,78,8340,,,,1,141,531,,,,,,,
"Tuesday, November 06, 2007",11,78,8344,,,,1,141,533,,,,,,,
"Wednesday, November 14, 2007",11,78,8352,,,,1,141,540,,,,,,,
"Monday, November 19, 2007",11,78,8357,,,,1,141,542,,,,,,,
"Monday, November 19, 2007",11,78,8357,,,,1,141,543,,,,,,,
"Tuesday, November 27, 2007",11,78,8365,,,,1,141,549,,,,,,,
"Thursday, November 29, 2007",11,78,8367,,,,1,141,553,,,,,,,
"Friday, November 30, 2007",11,78,8368,,,,1,141,555,,,,,,,
"Sunday, December 02, 2007",11,78,8370,,,,1,141,557,,,,,,,
"Saturday, December 08, 2007",11,78,8376,,,,1,141,563,,,,,,,
"Wednesday, December 19, 2007",11,78,8387,,,,1,141,572,,,,,,,
"Friday, January 04, 2008",11,78,8403,,,,1,141,586,,,,,,,
"Tuesday, January 08, 2008",11,78,8407,,,,1,141,589,,,,,,,
"Wednesday, January 09, 2008",11,78,8408,,,,1,141,592,,,,,,,
"Thursday, January 17, 2008",11,78,8416,,,,1,141,605,,,,,,,
"Wednesday, January 23, 2008",11,78,8422,,,,1,141,612,,,,,,,
"Thursday, January 31, 2008",11,78,8430,,,,1,141,617,,,,,,,
"Monday, February 11, 2008",11,78,8441,,,,1,141,635,,,,,,,
"Tuesday, February 12, 2008",11,78,8442,,,,1,141,636,,,,,,,
"Tuesday, February 19, 2008",11,78,8449,,,,1,141,646,,,,,,,
"Monday, February 25, 2008",11,78,8455,,,,1,141,651,,,,,,,
"Wednesday, February 27, 2008",11,78,8457,,,,1,141,659,,,,,,,
"Monday, March 10, 2008",11,78,8469,,,,1,141,673,,,,,,,
"Tuesday, March 18, 2008",11,78,8477,,,,1,141,678,,,,,,,
"Tuesday, March 18, 2008",11,78,8477,,,,1,141,681,,,,,,,
"Monday, March 24, 2008",11,78,8483,,,,1,141,684,,,,,,,
"Monday, March 24, 2008",11,78,8483,,,,1,141,685,,,,,,,
"Friday, March 28, 2008",11,78,8487,,,,1,141,689,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,693,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,694,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,695,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,696,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,697,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,698,,,,,,,
"Tuesday, April 01, 2008",11,78,8491,,,,1,141,699,,,,,,,
"Friday, April 18, 2008",11,78,8508,,,,1,141,711,,,,,,,
"Sunday, April 20, 2008",11,78,8510,,,,1,141,713,,,,,,,
"Sunday, April 20, 2008",11,78,8510,,,,1,141,714,,,,,,,
"Friday, April 25, 2008",11,78,8515,,,,1,141,721,,,,,,,
"Monday, April 28, 2008",11,78,8518,,,,1,141,724,,,,,,,
"Tuesday, May 13, 2008",11,78,8533,,,,1,141,733,,,,,,,
"Wednesday, May 14, 2008",11,78,8534,,,,1,141,734,,,,,,,
"Tuesday, June 03, 2008",11,78,8554,,,,1,141,746,,,,,,,
"Wednesday, June 04, 2008",11,78,8555,,,,1,141,747,,,,,,,
"Saturday, June 21, 2008",11,78,8572,,,,1,141,764,,,,,,,
"Friday, July 25, 2008",11,78,8606,,,,1,141,800,,,,,,,
"Friday, August 01, 2008",11,78,8613,,,,1,141,803,,,,,,,
"Sunday, August 03, 2008",11,78,8615,,,,1,141,804,,,,,,,
"Monday, August 04, 2008",11,78,8616,,,,1,141,807,,,,,,,
"Tuesday, September 02, 2008",11,78,8645,,,,1,141,839,,,,,,,
"Sunday, September 14, 2008",11,78,8657,,,,1,141,854,,,,,,,
"Wednesday, October 15, 2008",11,78,8688,,,,1,141,871,,,,,,,
"Friday, October 17, 2008",11,78,8690,,,,1,141,873,,,,,,,
"Friday, October 17, 2008",11,78,8690,,,,1,141,875,,,,,,,
"Thursday, October 23, 2008",11,78,8696,,,,1,141,880,,,,,,,
"Friday, October 24, 2008",11,78,8697,,,,1,141,882,,,,,,,
"Sunday, October 26, 2008",11,78,8699,,,,1,141,892,,,,,,,
"Wednesday, October 29, 2008",11,78,8702,,,,1,141,897,,,,,,,
"Thursday, October 30, 2008",11,78,8703,,,,1,141,899,,,,,,,
"Friday, October 31, 2008",11,78,8704,,,,1,141,900,,,,,,,
"Friday, October 31, 2008",11,78,8704,,,,1,141,901,,,,,,,
"Friday, October 31, 2008",11,78,8704,,,,1,141,902,,,,,,,
"Monday, November 03, 2008",11,78,8707,,,,1,141,904,,,,,,,
"Wednesday, November 05, 2008",11,78,8709,,,,1,141,905,,,,,,,
"Sunday, November 09, 2008",11,78,8713,,,,1,141,912,,,,,,,
"Sunday, November 16, 2008",11,78,8720,,,,1,141,918,,,,,,,
"Wednesday, November 19, 2008",11,78,8723,,,,1,141,923,,,,,,,
"Wednesday, November 19, 2008",11,78,8723,,,,1,141,924,,,,,,,
"Monday, November 24, 2008",11,78,8728,,,,1,141,929,,,,,,,
"Wednesday, November 26, 2008",11,78,8730,,,,1,141,932,,,,,,,
"Monday, December 08, 2008",11,78,8742,,,,1,141,941,,,,,,,
"Friday, December 12, 2008",11,78,8746,,,,1,141,945,,,,,,,
"Friday, December 12, 2008",11,78,8746,,,,1,141,946,,,,,,,
"Saturday, January 17, 2009",11,78,8782,,,,1,141,972,,,,,,,
"Sunday, January 18, 2009",11,78,8783,,,,1,141,973,,,,,,,
"Sunday, January 18, 2009",11,78,8783,,,,1,141,974,,,,,,,
"Monday, January 19, 2009",11,78,8784,,,,1,141,975,,,,,,,
"Friday, January 23, 2009",11,78,8788,,,,1,141,979,,,,,,,
"Thursday, January 29, 2009",11,78,8794,,,,1,141,987,,,,,,,
"Thursday, January 29, 2009",11,78,8794,,,,1,141,988,,,,,,,
"Friday, January 30, 2009",11,78,8795,,,,1,141,993,,,,,,,
"Friday, January 30, 2009",11,78,8795,,,,1,141,994,,,,,,,
"Monday, February 02, 2009",11,78,8798,,,,1,141,1005,,,,,,,
"Wednesday, February 04, 2009",11,78,8800,,,,1,141,1011,,,,,,,
"Wednesday, February 04, 2009",11,78,8800,,,,1,141,1012,,,,,,,
"Saturday, February 07, 2009",11,78,8803,,,,1,141,1018,,,,,,,
"Sunday, February 08, 2009",11,78,8804,,,,1,141,1019,,,,,,,
"Sunday, February 08, 2009",11,78,8804,,,,1,141,1020,,,,,,,
"Sunday, February 08, 2009",11,78,8804,,,,1,141,1022,,,,,,,
"Wednesday, February 11, 2009",11,78,8807,,,,1,141,1027,,,,,,,
"Wednesday, February 11, 2009",11,78,8807,,,,1,141,1028,,,,,,,
"Friday, February 20, 2009",11,78,8816,,,,1,141,1039,,,,,,,
"Friday, February 20, 2009",11,78,8816,,,,1,141,1043,,,,,,,
"Saturday, February 21, 2009",11,78,8817,,,,1,141,1048,,,,,,,
"Saturday, February 21, 2009",11,78,8817,,,,1,141,1049,,,,,,,
"Saturday, February 21, 2009",11,78,8817,,,,1,141,1050,,,,,,,
"Saturday, February 21, 2009",11,78,8817,,,,1,141,1051,,,,,,,
"Saturday, February 21, 2009",11,78,8817,,,,1,141,1052,,,,,,,
"Wednesday, February 25, 2009",11,78,8821,,,,1,141,1058,,,,,,,
"Thursday, February 26, 2009",11,78,8822,,,,1,141,1059,,,,,,,
"Monday, March 02, 2009",11,78,8826,,,,1,141,1061,,,,,,,
"Monday, March 02, 2009",11,78,8826,,,,1,141,1064,,,,,,,
"Wednesday, March 04, 2009",11,78,8828,,,,1,141,1068,,,,,,,
"Wednesday, March 18, 2009",11,78,8842,,,,1,141,1074,,,,,,,
"Friday, March 20, 2009",11,78,8844,,,,1,141,1080,,,,,,,
"Tuesday, March 24, 2009",11,78,8848,,,,1,141,1081,,,,,,,
"Wednesday, March 25, 2009",11,78,8849,,,,1,141,1082,,,,,,,
"Wednesday, April 01, 2009",11,78,8856,,,,1,141,1084,,,,,,,
"Thursday, April 02, 2009",11,78,8857,,,,1,141,1085,,,,,,,
"Friday, April 03, 2009",11,78,8858,,,,1,141,1087,,,,,,,
"Sunday, April 12, 2009",11,78,8867,,,,1,141,1106,,,,,,,
"Monday, April 20, 2009",11,78,8875,,,,1,141,1112,,,,,,,
"Wednesday, April 22, 2009",11,78,8877,,,,1,141,1113,,,,,,,
"Wednesday, April 22, 2009",11,78,8877,,,,1,141,1114,,,,,,,
"Wednesday, April 22, 2009",11,78,8877,,,,1,141,1116,,,,,,,
"Wednesday, April 22, 2009",11,78,8877,,,,1,141,1117,,,,,,,
"Thursday, April 23, 2009",11,78,8878,,,,1,141,1118,,,,,,,
"Friday, April 24, 2009",11,78,8879,,,,1,141,1119,,,,,,,
"Friday, April 24, 2009",11,78,8879,,,,1,141,1120,,,,,,,
"Friday, April 24, 2009",11,78,8879,,,,1,141,1122,,,,,,,
"Friday, April 24, 2009",11,78,8879,,,,1,141,1123,,,,,,,
"Saturday, April 25, 2009",11,78,8880,,,,1,141,1124,,,,,,,
"Monday, May 04, 2009",11,78,8889,,,,1,141,1134,,,,,,,
"Saturday, May 09, 2009",11,78,8894,,,,1,141,1139,,,,,,,
"Monday, May 11, 2009",11,78,8896,,,,1,141,1140,,,,,,,
"Tuesday, May 12, 2009",11,78,8897,,,,1,141,1143,,,,,,,
"Sunday, May 17, 2009",11,78,8902,,,,1,141,1145,,,,,,,
"Thursday, May 21, 2009",11,78,8906,,,,1,141,1148,,,,,,,
"Friday, May 22, 2009",11,78,8907,,,,1,141,1149,,,,,,,
"Tuesday, May 26, 2009",11,78,8911,,,,1,141,1150,,,,,,,
"Sunday, June 14, 2009",11,78,8930,,,,1,141,1161,,,,,,,
"Saturday, August 01, 2009",11,78,8978,,,,1,141,1179,,,,,,,
"Tuesday, August 11, 2009",11,78,8988,,,,1,141,1189,,,,,,,
"Wednesday, August 19, 2009",11,78,8996,,,,1,141,1190,,,,,,,
"Monday, September 07, 2009",11,78,9015,,,,1,141,1195,,,,,,,
"Sunday, September 13, 2009",11,78,9021,,,,1,141,1197,,,,,,,
"Tuesday, September 22, 2009",11,78,9030,,,,1,141,1203,,,,,,,
"Friday, October 02, 2009",11,78,9040,,,,1,141,1211,,,,,,,
"Friday, October 02, 2009",11,78,9040,,,,1,141,1217,,,,,,,
"Friday, October 02, 2009",11,78,9040,,,,1,141,1218,,,,,,,
"Friday, October 02, 2009",11,78,9040,,,,1,141,1219,,,,,,,
"Friday, October 09, 2009",11,78,9047,,,,1,141,1228,,,,,,,
"Wednesday, October 14, 2009",11,78,9052,,,,1,141,1234,,,,,,,
"Monday, October 19, 2009",11,78,9057,,,,1,141,1238,,,,,,,
"Tuesday, October 20, 2009",11,78,9058,,,,1,141,1240,,,,,,,
"Thursday, October 22, 2009",11,78,9060,,,,1,141,1243,,,,,,,
"Saturday, October 24, 2009",11,78,9062,,,,1,141,1247,,,,,,,
"Sunday, November 08, 2009",11,78,9077,,,,1,141,1263,,,,,,,
"Monday, November 09, 2009",11,78,9078,,,,1,141,1266,,,,,,,
"Wednesday, November 11, 2009",11,78,9080,,,,1,141,1269,,,,,,,
"Saturday, November 28, 2009",11,78,9097,,,,1,141,1280,,,,,,,
"Sunday, December 13, 2009",11,78,9112,,,,1,141,1294,,,,,,,
"Monday, December 21, 2009",11,78,9120,,,,1,141,1302,,,,,,,
"Monday, January 11, 2010",11,78,9141,,,,1,141,1317,,,,,,,
"Monday, January 11, 2010",11,78,9141,,,,1,141,1318,,,,,,,
"Friday, January 15, 2010",11,78,9145,,,,1,141,1321,,,,,,,
"Monday, January 25, 2010",11,78,9155,,,,1,141,1330,,,,,,,
"Monday, January 25, 2010",11,78,9155,,,,1,141,1331,,,,,,,
"Sunday, February 07, 2010",11,78,9168,,,,1,141,1351,,,,,,,
"Tuesday, February 09, 2010",11,78,9170,,,,1,141,1354,,,,,,,
"Wednesday, February 17, 2010",11,78,9178,,,,1,141,1362,,,,,,,
"Thursday, February 18, 2010",11,78,9179,,,,1,141,1363,,,,,,,
"Friday, February 19, 2010",11,78,9180,,,,1,141,1365,,,,,,,
"Friday, February 19, 2010",11,78,9180,,,,1,141,1366,,,,,,,
"Sunday, April 25, 2010",11,78,9245,,,,1,141,1381,,,,,,,
"Sunday, April 25, 2010",11,78,9245,,,,1,141,1382,,,,,,,
"Friday, April 30, 2010",11,78,9250,,,,1,141,1386,,,,,,,
"Friday, April 30, 2010",11,78,9250,,,,1,141,1387,,,,,,,
"Friday, April 30, 2010",11,78,9250,,,,1,141,1388,,,,,,,
"Friday, April 30, 2010",11,78,9250,,,,1,141,1389,,,,,,,
"Friday, April 30, 2010",11,78,9250,,,,1,141,1390,,,,,,,
"Wednesday, May 05, 2010",11,78,9255,,,,1,141,1393,,,,,,,
"Tuesday, June 01, 2010",11,78,9282,,,,1,141,1398,,,,,,,
"Wednesday, July 07, 2010",11,78,9318,,,,1,141,1411,,,,,,,
"Saturday, July 24, 2010",11,78,9335,,,,1,141,1414,,,,,,,
"Sunday, August 01, 2010",11,78,9343,,,,1,141,1416,,,,,,,
"Tuesday, August 03, 2010",11,78,9345,,,,1,141,1422,,,,,,,
"Wednesday, August 04, 2010",11,78,9346,,,,1,141,1423,,,,,,,
