,date,lat,long,daysSince1985,economic_loss,total_affected,duration,event_type,CAMEOCode,Index,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
2306,"Saturday, August 12, 2006",20.4657,85.90019,7893,,,1,-1,,4827,,,,,30,,1500,1,0,,,,
2307,"Sunday, August 20, 2006",20.48011589,86.0979538,7901,,,1,-1,,4863,,,,,17,,5938,1,0,,,,
2308,"Wednesday, August 23, 2006",20.41994,85.34004,7904,,,1,-1,,4876,,,,,16,,24748,1,0,,,,
2309,"Monday, January 01, 2007",20.25270271,86.17910004,8035,,,1,-1,,5150,,,,,2005,,194082,1,0,,,,
2310,"Monday, September 24, 2007",20.7115,84.90434,8301,,,1,-1,,5956,,,,,6,,58,1,0,,,,
2311,"Wednesday, September 26, 2007",20.46229,82.21252,8303,,,1,-1,,5974,,,,,248,,3905,1,0,,,,
2312,"Tuesday, January 01, 2008",21.33270073,83.64330292,8400,,,1,-1,,6555,,,,,44,,224,1,0,,,,
2313,"Tuesday, January 01, 2008",21.50135803,86.92394257,8400,,,1,-1,,6557,,,,,366,,3660,1,0,,,,
2314,"Tuesday, January 01, 2008",21.86149979,84.01760101,8400,,,1,-1,,6561,,,,,13,,120,1,0,,,,
2315,"Tuesday, January 01, 2008",21.45942307,83.97433472,8400,,,1,-1,,6564,,,,,115,,1523,1,0,,,,
2316,"Tuesday, January 01, 2008",19.80044174,85.82675171,8400,,,1,-1,,6567,,,,,367,,1523,1,0,,,,
2317,"Tuesday, January 01, 2008",19.17539978,83.4108963,8400,,,1,-1,,6569,,,,,173,,1732,1,0,,,,
2318,"Tuesday, January 01, 2008",20.51589966,86.39798737,8400,,,1,-1,,6571,,,,,376,,3761,1,0,,,,
2319,"Tuesday, January 01, 2008",18.36426544,81.89305878,8400,,,1,-1,,6574,,,,,81,,822,1,0,,,,
2320,"Tuesday, January 01, 2008",18.8132,82.71260071,8400,,,1,-1,,6576,,,,,271,,2710,1,0,,,,
2321,"Tuesday, January 01, 2008",20.84989929,86.33719635,8400,,,1,-1,,6578,,,,,449,,2249,1,0,,,,
2322,"Wednesday, June 18, 2008",20.84989929,86.33719635,8569,,,4,-1,,6882,,,,,231,,106902,1,0,,,,
2323,"Thursday, September 18, 2008",21.33270073,83.64330292,8661,,,4,-1,,7392,,,,,16841,,71867,1,0,,,,
2324,"Thursday, September 18, 2008",20.8077774,82.53410339,8661,,,4,-1,,7398,,,,,5641,,33646,1,0,,,,
2325,"Thursday, September 18, 2008",20.84444618,84.30723572,8661,,,4,-1,,7406,,,,,2341,,81097,1,0,,,,
2326,"Thursday, January 01, 2009",19.81144714,83.15966797,8766,,,1,-1,,7851,,,,,15,,150,1,0,,,,
2327,"Thursday, January 01, 2009",21.4726429,84.78175354,8766,,,1,-1,,7855,,,,,152,,1520,1,0,,,,
2328,"Thursday, January 01, 2009",20.84444618,84.30723572,8766,,,1,-1,,7859,,,,,316,,3160,1,0,,,,
2329,"Thursday, January 01, 2009",21.86149979,84.01760101,8766,,,1,-1,,7864,,,,,11,,110,1,0,,,,
2330,"Thursday, January 01, 2009",21.62999916,85.58000183,8766,,,1,-1,,7866,,,,,239,,2390,1,0,,,,
2331,"Thursday, January 01, 2009",20.84750175,83.89399719,8766,,,1,-1,,7868,,,,,284,,2840,1,0,,,,
2332,"Thursday, January 01, 2009",19.19794083,84.12166595,8766,,,1,-1,,7870,,,,,226,,2260,1,0,,,,
2333,"Thursday, January 01, 2009",19.17539978,83.4108963,8766,,,1,-1,,7874,,,,,190,,1900,1,0,,,,
2334,"Thursday, January 01, 2009",19.23039818,82.54985046,8766,,,1,-1,,7876,,,,,194,,1940,1,0,,,,
2335,"Sunday, September 20, 2009",21.82422066,86.42418671,9028,,,3,-1,,8252,,,,,125,,1251,1,0,,,,
2336,"Sunday, November 08, 2009",21.50135803,86.92394257,9077,,,1,-1,,8335,,,,,466,,4660,1,0,,,,
2337,"Tuesday, August 07, 2007",20.46229,82.21252,8253,,,2,-1,,5782,,,,,33,,336,1,0,,,,
2338,"Saturday, May 03, 2008",20.46570396,85.90019226,8523,,,2,-1,,6746,,,,,381,,381,1,0,,,,
2339,"Tuesday, May 12, 2009",20.84989929,86.33719635,8897,,,2,-1,,7948,,,,,3,,201,1,0,,,,
2340,"Sunday, February 21, 2010",19.81144714,83.15966797,9182,,,2,-1,,8731,,,,,13,,65,1,0,,,,
2341,"Wednesday, March 10, 2010",20.8077774,82.53410339,9199,,,2,-1,,8742,,,,,19,,110,1,0,,,,
2342,"Sunday, April 11, 2010",21.45942307,83.97433472,9231,,,2,-1,,8762,,,,,68,,356,1,0,,,,
2343,"Friday, April 16, 2010",21.82422066,86.42418671,9236,,,2,-1,,8768,,,,,163,,815,1,0,,,,
2344,"Sunday, May 02, 2010",20.18630028,85.62259674,9252,,,2,-1,,8788,,,,,478,,2890,1,0,,,,
2345,"Thursday, May 13, 2010",20.70140076,83.48519897,9263,,,2,-1,,8824,,,,,75,,375,1,0,,,,
2346,"Monday, May 17, 2010",20.10806465,84.04166412,9267,,,2,-1,,8841,,,,,154,,776,1,0,,,,
2347,"Friday, May 21, 2010",21.62999916,85.58000183,9271,,,2,-1,,8847,,,,,152,,760,1,0,,,,
2348,"Monday, May 24, 2010",21.33270073,83.64330292,9274,,,2,-1,,8852,,,,,82,,410,1,0,,,,
2349,"Wednesday, May 26, 2010",20.46570396,85.90019226,9276,,,2,-1,,8862,,,,,544,,2720,1,0,,,,
2350,"Wednesday, May 26, 2010",20.84989929,86.33719635,9276,,,2,-1,,8864,,,,,424,,2120,1,0,,,,
2351,"Saturday, June 26, 2010",21.4726429,84.78175354,9307,,,2,-1,,8910,,,,,153,,765,1,0,,,,
2352,"Saturday, April 16, 2011",21.4726429,84.78175354,9601,,,2,-1,,9340,,,,,6,,30,1,0,,,,
2353,"Saturday, April 23, 2011",21.86149979,84.01760101,9608,,,2,-1,,9355,,,,,15,,82,1,0,,,,
2354,"Wednesday, May 11, 2011",21.50135803,86.92394257,9626,,,2,-1,,9374,,,,,627,,3135,1,0,,,,
2355,"Friday, May 13, 2011",19.17539978,83.4108963,9628,,,2,-1,,9381,,,,,116,,696,1,0,,,,
2356,"Tuesday, May 17, 2011",19.38820076,85.0490036,9632,,,2,-1,,9401,,,,,1559,,7795,1,0,,,,
2357,"Tuesday, May 17, 2011",19.19794083,84.12166595,9632,,,2,-1,,9404,,,,,235,,1175,1,0,,,,
2358,"Wednesday, May 18, 2011",19.80044174,85.82675171,9633,,,2,-1,,9408,,,,,577,,3462,1,0,,,,
2359,"Friday, May 20, 2011",19.81144714,83.15966797,9635,,,2,-1,,9411,,,,,35,,210,1,0,,,,
2360,"Friday, May 20, 2011",21.82422066,86.42418671,9635,,,2,-1,,9418,,,,,33,,165,1,0,,,,
2361,"Sunday, May 22, 2011",20.46570396,85.90019226,9637,,,2,-1,,9420,,,,,942,,4710,1,0,,,,
2362,"Friday, May 27, 2011",20.84989929,86.33719635,9642,,,2,-1,,9431,,,,,459,,2295,1,0,,,,
2363,"Monday, May 30, 2011",21.62999916,85.58000183,9645,,,2,-1,,9440,,,,,149,,894,1,0,,,,
2364,"Friday, June 03, 2011",21.86149979,84.01760101,9649,,,2,-1,,9449,,,,,21,,105,1,0,,,,
2365,"Friday, June 17, 2011",20.84750175,83.89399719,9663,,,2,-1,,9465,,,,,227,,1362,1,0,,,,
2366,"Monday, August 15, 2011",21.50135803,86.92394257,9722,,,2,-1,,9605,,,,,31,,121338,1,0,,,,
2367,"Saturday, September 24, 2011",20.25270271,86.17910004,9762,,,2,-1,,9794,,,,,2631,,87661,1,0,,,,
2368,"Saturday, September 24, 2011",21.86149979,84.01760101,9762,,,2,-1,,9797,,,,,5931,,37676,1,0,,,,
2369,"Saturday, September 24, 2011",20.84444618,84.30723572,9762,,,2,-1,,9801,,,,,691,,57000,1,0,,,,
2370,"Tuesday, January 10, 2012",20.84444618,84.30723572,9870,,,2,-1,,9885,,,,,86,,74,1,0,,,,
2371,"Thursday, February 16, 2012",21.45942307,83.97433472,9907,,,2,-1,,9890,,,,,176,,880,1,0,,,,
2372,"Wednesday, April 11, 2012",21.52260017,86.87290192,9962,,,2,-1,,9910,,,,,172,,1032,1,0,,,,
2373,"Sunday, April 15, 2012",18.10692,83.39449,9966,,,2,-1,,9915,,,,,194,,970,1,0,,,,
2374,"Saturday, May 19, 2012",21.82422066,86.42418671,10000,,,2,-1,,9975,,,,,17,,76,1,0,,,,
2375,"Thursday, May 24, 2012",21.3617,84.65886,10005,,,2,-1,,9992,,,,,151,,6906,1,0,,,,
2376,"Sunday, July 01, 2012",20.84444618,84.30723572,10043,,,2,-1,,10093,,,,,72,,432,1,0,,,,
2377,"Sunday, November 04, 2012",18.8132,82.71260071,10169,,,2,-1,,10315,,,,,725,,725,1,0,,,,
2378,"Friday, November 09, 2012",21.33270073,83.64330292,10174,,,2,-1,,10317,,,,,66,,375,9,0,0.0,0.0,,27.0
2379,"Sunday, October 13, 2013",21.4726429,84.78175354,10512,,,2,-1,,10677,,,,,424,,40250,18,0,0.0,0.0,0.0,17.0
2380,"Tuesday, October 22, 2013",21.50135803,86.92394257,10521,,,2,-1,,10682,,,,,2541,,1273452,9,0,0.0,0.0,,18.0
2381,"Wednesday, October 23, 2013",19.19794083,84.12166595,10522,,,2,-1,,10685,,,,,27177,,107205,6,0,0.0,0.0,,20.0
2382,"Thursday, October 24, 2013",19.80044174,85.82675171,10523,,,2,-1,,10689,,,,,18057,,86000,10,0,0.0,0.0,,16.0
2383,"Thursday, October 24, 2013",20.51589966,86.39798737,10523,,,2,-1,,10690,,,,,21836,,1439000,8,0,0.0,0.0,,16.0
2384,"Thursday, October 24, 2013",20.10806465,84.04166412,10523,,,2,-1,,10691,,,,,274,,6800,10,0,0.0,0.0,1.0,6.0
2385,"Thursday, October 24, 2013",20.18630028,85.62259674,10523,,,2,-1,,10694,,,,,70530,,152335,10,0,0.0,0.0,,16.0
2386,"Thursday, September 06, 2007",29.84550095,80.53530121,8283,,,1,-1,,5883,15,3,,,3,,,1,0,,,,
2387,"Friday, July 25, 2008",30.24995232,79.46359253,8606,,,1,-1,,7084,,2,8,,14,,,1,0,,,,
2388,"Wednesday, August 19, 2009",29.35849953,79.54840088,8996,,,1,-1,,8161,,3,,,3,,,1,0,,,,
2389,"Wednesday, June 23, 2010",30.28876495,78.97772217,9304,,,1,-1,,8907,,1,,,2,,,1,0,,,,
2390,"Friday, July 23, 2010",29.61421013,79.66487885,9334,,,1,-1,,8973,1,3,39,,762,,,1,0,,,,
2391,"Tuesday, August 10, 2010",29.65620041,80.04049683,9352,,,1,-1,,9022,,1,,,1,,,1,0,,,,
2392,"Wednesday, September 01, 2010",30.88050079,78.08390045,9374,,,1,-1,,9088,,2,49,,201,,,1,0,,,,
2393,"Wednesday, September 08, 2010",30.43670845,78.53540802,9381,,,1,-1,,9107,2,6,6,,6,,,1,0,,,,
2394,"Sunday, September 19, 2010",29.21715,78.93833,9392,,,1,-1,,9135,,19,11,,202,,,1,0,,,,
2395,"Monday, September 20, 2010",30.55480003,79.56600189,9393,,,1,-1,,9141,1,2,6,,15,,,1,0,,,,
2396,"Monday, September 20, 2010",30.72999954,78.44999695,9393,,,1,-1,,9143,2,3,3,,6,,,1,0,,,,
2397,"Tuesday, September 21, 2010",29.21715,78.93833,9394,,,1,-1,,9147,,12,16,,369,,,1,0,,,,
2398,"Friday, May 20, 2011",30.88050079,78.08390045,9635,,,1,-1,,9413,,5,,,115,,,1,0,,,,
2399,"Wednesday, July 20, 2011",30.81329918,78.62000275,9696,,,1,-1,,9531,,1,,,1,,,1,0,,,,
2400,"Thursday, August 04, 2011",29.61421013,79.66487885,9711,,,1,-1,,9576,,1,1,,2,,,1,0,,,,
2401,"Sunday, August 28, 2011",30.23731,79.27945,9735,,,1,-1,,9692,1,1,,,1,,,1,0,,,,
2402,"Thursday, September 08, 2011",29.95246315,79.90180969,9746,,,1,-1,,9742,,2,,,11,,,1,0,,,,
2403,"Thursday, September 15, 2011",30.06041,78.28949,9753,,,1,-1,,9771,,1,,,50,,,1,0,,,,
2404,"Sunday, July 08, 2012",29.87911,79.59928,10050,,,1,-1,,10107,,2,2,,1,,,1,0,,,,
2405,"Friday, August 03, 2012",30.81329918,78.62000275,10076,,,1,-1,,10160,32,13,126,,281,,,1,0,,,,
2406,"Friday, September 14, 2012",30.52676201,79.10651398,10118,,,1,-1,,10277,60,12,58,,7,,,225,0,0.0,0.0,1.0,179.0
2407,"Sunday, June 16, 2013",30.43670845,78.53540802,10393,,,1,-1,,10494,11,11,160,,3789,,,334,0,0.0,0.0,1.0,48.0
2408,"Sunday, June 16, 2013",29.94753265,78.15632629,10393,,,1,-1,,10495,29,3,5,,200,,,272,0,0.0,0.0,2.0,48.0
2409,"Sunday, June 16, 2013",30.40360069,79.3309021,10393,,,1,-1,,10497,13,28,545,,2152,,,297,0,0.0,0.0,1.0,48.0
2410,"Sunday, June 16, 2013",30.14850044,78.77449799,10393,,,1,-1,,10499,16,1,4,,957,,,338,0,0.0,0.0,1.0,48.0
2411,"Sunday, June 16, 2013",29.61421013,79.66487885,10393,,,1,-1,,10500,12,16,176,,484,,,226,0,0.0,0.0,1.0,179.0
2412,"Tuesday, June 18, 2013",29.33539963,80.09089661,10395,,,1,-1,,10502,2,2,34,,119,,,12,0,0.0,0.0,2.0,196.0
2413,"Monday, July 08, 2013",30.4666996,77.76809692,10415,,,1,-1,,10535,3,2,10,,12,,,19,0,0.0,0.0,2.0,184.0
2414,"Wednesday, July 10, 2013",30.55480003,79.56600189,10417,,,1,-1,,10538,7,1,,,20,,,53,0,0.0,0.0,0.0,24.0
2415,"Saturday, July 27, 2013",30.81329918,78.62000275,10434,,,1,-1,,10559,1,5,5,,14,,,40,0,0.0,0.0,19.0,7.0
2416,"Sunday, July 28, 2013",29.95246315,79.90180969,10435,,,1,-1,,10563,4,3,10,,9,,,34,0,0.0,0.0,18.0,6.0
2417,"Sunday, July 28, 2013",30.4666996,77.76809692,10435,,,1,-1,,10565,1,2,10,,10,,,10,0,0.0,0.0,29.0,164.0
2418,"Monday, August 12, 2013",30.31805,78.43576,10450,,,1,-1,,10589,2,3,20,,5,,,33,0,0.0,0.0,3.0,122.0
2419,"Monday, September 16, 2013",30.72999954,78.44999695,10485,,,1,-1,,10625,12,20,178,,1930,,,16,0,0.0,0.0,19.0,87.0
2420,"Monday, September 30, 2013",30.72999954,78.44999695,10499,,,1,-1,,10653,1,4,10,,15,,,14,0,0.0,0.0,5.0,73.0
2421,"Saturday, March 01, 2014",29.38526154,79.4683609,10651,,,1,-1,,10707,,2,,,8,,,1,0,,,,
2422,"Wednesday, August 13, 2014",29.95246315,79.90180969,10816,,,1,-1,,10788,,1,1,,1,,,1,0,,,,
2423,"Saturday, August 16, 2014",30.06819916,80.23829651,10819,,,1,-1,,10805,,1,6,,4,,,1,0,,,,
2424,"Wednesday, August 20, 2014",29.77370071,80.05509949,10823,,,1,-1,,10826,,1,9,,8,,,1,0,,,,
2425,"Sunday, July 12, 2015",29.21715,78.93833,11149,,,1,-1,,11016,,3,,,1,,,1,0,,,,
2426,"Sunday, January 01, 2006",20.8077774,82.53410339,7670,,,1,-1,,3784,1,,227,,1781,,,1,0,,,,
2427,"Sunday, June 18, 2006",21.37194824,83.78266144,7838,,,1,-1,,4657,1,,139,,328,,,1,0,,,,
2428,"Thursday, August 16, 2007",30.55480003,79.56600189,8262,,,1,-1,,5814,3,,10,,42,,,1,0,,,,
2429,"Thursday, June 19, 2008",30.15999985,78.28510284,8570,,,1,-1,,6890,2,,,,1,,,1,0,,,,
2430,"Monday, August 18, 2008",30.06041,78.28949,8630,,,1,-1,,7250,1,,,,11,,,1,0,,,,
2431,"Tuesday, September 23, 2008",29.84550095,80.53530121,8666,,,1,-1,,7437,1,,,,2,,,1,0,,,,
2432,"Monday, July 27, 2009",30.07836723,79.4961319,8973,,,1,-1,,8113,2,,,,1,,,1,0,,,,
2433,"Monday, August 17, 2009",29.38526154,79.4683609,8994,,,1,-1,,8151,1,,,,8,,,1,0,,,,
2434,"Saturday, July 03, 2010",30.07836723,79.4961319,9314,,,1,-1,,8917,1,,,,1,,,1,0,,,,
2435,"Wednesday, July 21, 2010",29.61421013,79.66487885,9332,,,1,-1,,8964,3,,,,8,,,1,0,,,,
2436,"Tuesday, July 27, 2010",29.65827,79.45298,9338,,,1,-1,,8984,1,,,,1,,,1,0,,,,
2437,"Wednesday, August 11, 2010",30.72999954,78.44999695,9353,,,1,-1,,9028,1,,1,,9,,,1,0,,,,
2438,"Thursday, August 19, 2010",29.65827,79.45298,9361,,,1,-1,,9049,1,,,,1,,,1,0,,,,
2439,"Saturday, August 21, 2010",30.55480003,79.56600189,9363,,,1,-1,,9058,3,,,,5,,,1,0,,,,
2440,"Tuesday, August 24, 2010",29.15800095,79.14759827,9366,,,1,-1,,9068,2,,2,,409,,,1,0,,,,
2441,"Wednesday, August 25, 2010",29.94753265,78.15632629,9367,,,1,-1,,9071,1,,,,1,,,1,0,,,,
2442,"Monday, August 30, 2010",29.15800095,79.14759827,9372,,,1,-1,,9087,1,,,,42,,,1,0,,,,
2443,"Monday, September 06, 2010",29.95246315,79.90180969,9379,,,1,-1,,9095,1,,10,,28,,,1,0,,,,
2444,"Wednesday, September 15, 2010",30.81329918,78.62000275,9388,,,1,-1,,9120,1,,5,,13,,,1,0,,,,
2445,"Saturday, September 18, 2010",29.33539963,80.09089661,9391,,,1,-1,,9127,4,,1,,11,,,1,0,,,,
2446,"Tuesday, September 21, 2010",29.7730999,80.28620148,9394,,,1,-1,,9149,1,,2,,19,,,1,0,,,,
2447,"Wednesday, September 22, 2010",30.1485,78.7745,9395,,,1,-1,,9154,3,,115,,11,,,1,0,,,,
2448,"Thursday, September 23, 2010",30.28876495,78.97772217,9396,,,1,-1,,9156,1,,46,,331,,,1,0,,,,
2449,"Tuesday, July 19, 2011",30.30603027,78.09859467,9695,,,1,-1,,9525,1,,,,1,,,1,0,,,,
2450,"Tuesday, August 16, 2011",30.14850044,78.77449799,9723,,,1,-1,,9611,2,,,,7,,,1,0,,,,
2451,"Thursday, August 18, 2011",29.3307972,79.74594879,9725,,,1,-1,,9635,1,,,,8,,,1,0,,,,
2452,"Tuesday, August 23, 2011",30.30603027,78.09859467,9730,,,1,-1,,9657,5,,1,,11,,,1,0,,,,
2453,"Monday, September 12, 2011",29.6087,79.67676,9750,,,1,-1,,9754,1,,1,,6,,,1,0,,,,
2454,"Friday, August 03, 2012",29.65827,79.45298,10076,,,1,-1,,10159,1,,,,8,,,1,0,,,,
2455,"Wednesday, August 22, 2012",29.94753265,78.15632629,10095,,,1,-1,,10217,1,,,,2,,,339,0,0.0,0.0,1.0,48.0
2456,"Sunday, June 16, 2013",30.31630325,78.03298187,10393,,,1,-1,,10498,16,,2,,5,,,302,0,0.0,0.0,2.0,48.0
2457,"Tuesday, July 16, 2013",30.40360069,79.3309021,10423,,,1,-1,,10547,1,,,,2,,,43,0,0.0,0.0,5.0,18.0
2458,"Wednesday, July 17, 2013",29.3307972,79.74594879,10424,,,1,-1,,10548,6,,4,,5,,,33,0,0.0,0.0,62.0,167.0
2459,"Saturday, July 27, 2013",30.06819916,80.23829651,10434,,,1,-1,,10560,2,,4,,2,,,32,0,0.0,0.0,19.0,138.0
2460,"Sunday, July 28, 2013",30.30603027,78.09859467,10435,,,1,-1,,10564,4,,22,,17,,,35,0,0.0,0.0,29.0,6.0
2461,"Tuesday, August 20, 2013",30.43670845,78.53540802,10458,,,1,-1,,10601,1,,2,,1,,,29,0,0.0,0.0,6.0,114.0
2462,"Friday, August 15, 2014",30.25,79.33300018,10818,,,1,-1,,10797,6,,74,,264,,,1,0,,,,
2463,"Thursday, September 04, 2014",30.06819916,80.23829651,10838,,,1,-1,,10847,1,,1,,1,,,1,0,,,,
2464,"Friday, July 10, 2015",29.87911,79.59928,11147,,,1,-1,,10997,1,,1,,8,,,1,0,,,,
2465,"Sunday, June 18, 2006",21.25088,83.3409,7838,,,1,-1,,4646,,,1229,,1250,,,1,0,,,,
2466,"Sunday, June 18, 2006",21.18829155,83.4630661,7838,,,1,-1,,4648,,,3025,,2657,,,1,0,,,,
2467,"Sunday, June 18, 2006",20.46229,82.21252,7838,,,1,-1,,4650,,,83,,84,,,1,0,,,,
2468,"Sunday, June 18, 2006",21.19584656,83.74682617,7838,,,1,-1,,4655,,,605,,817,,,1,0,,,,
2469,"Sunday, June 18, 2006",21.46319389,83.53596497,7838,,,1,-1,,4660,,,132,,257,,,1,0,,,,
2470,"Tuesday, July 04, 2006",20.50292778,82.67156982,7854,,,1,-1,,4706,,,125,,566,,,1,0,,,,
2471,"Thursday, July 06, 2006",20.25822067,82.57524109,7856,,,1,-1,,4712,,,2,,51,,,1,0,,,,
2472,"Friday, July 28, 2006",20.46229,82.21252,7878,,,1,-1,,4777,,,676,,139,,,1,0,,,,
2473,"Friday, August 04, 2006",20.46229,82.21252,7885,,,1,-1,,4805,,,149,,481,,,1,0,,,,
2474,"Wednesday, July 18, 2007",11.01600933,76.9703064,8233,,,1,-1,,5697,,,4,,18,,,1,0,,,,
2475,"Sunday, July 13, 2008",29.65827,79.45298,8594,,,1,-1,,7002,,,2,,2,,,1,0,,,,
2476,"Sunday, August 17, 2008",30.43670845,78.53540802,8629,,,1,-1,,7237,,,2,,1,,,1,0,,,,
2477,"Thursday, August 21, 2008",29.7730999,80.28620148,8633,,,1,-1,,7278,,,2,,3,,,1,0,,,,
2478,"Friday, August 22, 2008",29.38526154,79.4683609,8634,,,1,-1,,7295,,,2,,3,,,1,0,,,,
2479,"Wednesday, July 15, 2009",30.43670845,78.53540802,8961,,,1,-1,,8064,,,2,,1,,,1,0,,,,
2480,"Thursday, August 13, 2009",30.06819916,80.23829651,8990,,,1,-1,,8144,,,2,,7,,,1,0,,,,
2481,"Friday, November 13, 2009",12.50795937,78.22254944,9082,,,1,-1,,8435,,,7,,14,,,1,0,,,,
2482,"Tuesday, July 20, 2010",30.31484413,78.55413055,9331,,,1,-1,,8958,,,3,,33,,,1,0,,,,
2483,"Monday, August 02, 2010",30.4543972,78.480896,9344,,,1,-1,,9000,,,2,,7,,,1,0,,,,
2484,"Tuesday, August 10, 2010",29.77370071,80.05509949,9352,,,1,-1,,9021,,,3,,2,,,1,0,,,,
2485,"Friday, August 13, 2010",30.81329918,78.62000275,9355,,,1,-1,,9032,,,28,,4,,,1,0,,,,
2486,"Thursday, August 19, 2010",30.4666996,77.76809692,9361,,,1,-1,,9045,,,2,,50,,,1,0,,,,
2487,"Monday, August 23, 2010",29.95246315,79.90180969,9365,,,1,-1,,9061,,,4,,17,,,1,0,,,,
2488,"Wednesday, August 25, 2010",30.31800079,78.02899933,9367,,,1,-1,,9069,,,2,,79,,,1,0,,,,
2489,"Friday, August 27, 2010",30.43670845,78.53540802,9369,,,1,-1,,9074,,,2,,1,,,1,0,,,,
2490,"Wednesday, September 08, 2010",30.06819916,80.23829651,9381,,,1,-1,,9099,,,3,,4,,,1,0,,,,
2491,"Saturday, September 11, 2010",30.43670845,78.53540802,9384,,,1,-1,,9111,,,7,,40,,,1,0,,,,
2492,"Monday, September 13, 2010",29.95246315,79.90180969,9386,,,1,-1,,9113,,,2,,4,,,1,0,,,,
2493,"Wednesday, September 15, 2010",29.7730999,80.28620148,9388,,,1,-1,,9119,,,3,,5,,,1,0,,,,
2494,"Monday, September 20, 2010",30.31800079,78.02899933,9393,,,1,-1,,9139,,,7,,248,,,1,0,,,,
2495,"Monday, September 20, 2010",28.97780037,79.40170288,9393,,,1,-1,,9145,,,6,,220,,,1,0,,,,
2496,"Tuesday, September 21, 2010",29.87911,79.59928,9394,,,1,-1,,9152,,,6,,39,,,1,0,,,,
2497,"Thursday, September 23, 2010",30.43670845,78.53540802,9396,,,1,-1,,9157,,,7,,32,,,1,0,,,,
2498,"Friday, September 24, 2010",29.61421013,79.66487885,9397,,,1,-1,,9160,,,15,,46,,,1,0,,,,
2499,"Saturday, September 25, 2010",29.87911,79.59928,9398,,,1,-1,,9167,,,3,,33,,,1,0,,,,
2500,"Wednesday, September 29, 2010",29.04529953,79.24469757,9402,,,1,-1,,9175,,,17,,60,,,1,0,,,,
2501,"Monday, October 11, 2010",29.61421013,79.66487885,9414,,,1,-1,,9183,,,3,,29,,,1,0,,,,
2502,"Thursday, June 30, 2011",29.6087,79.67676,9676,,,1,-1,,9491,,,2,,1,,,1,0,,,,
2503,"Friday, July 29, 2011",30.31800079,78.02899933,9705,,,1,-1,,9560,,,2,,11,,,1,0,,,,
2504,"Friday, August 12, 2011",29.6087,79.67676,9719,,,1,-1,,9599,,,6,,8,,,1,0,,,,
2505,"Tuesday, August 16, 2011",30.43670845,78.53540802,9723,,,1,-1,,9614,,,3,,7,,,1,0,,,,
2506,"Wednesday, August 17, 2011",29.65620041,80.04049683,9724,,,1,-1,,9623,,,3,,15,,,1,0,,,,
2507,"Thursday, August 18, 2011",29.8383007,79.77390289,9725,,,1,-1,,9631,,,2,,10,,,1,0,,,,
2508,"Thursday, August 18, 2011",29.3307972,79.74594879,9725,,,1,-1,,9634,,,60,,52,,,1,0,,,,
2509,"Friday, August 19, 2011",29.87911,79.59928,9726,,,1,-1,,9638,,,4,,7,,,1,0,,,,
2510,"Friday, August 19, 2011",29.61421013,79.66487885,9726,,,1,-1,,9643,,,15,,207,,,1,0,,,,
2511,"Saturday, August 20, 2011",29.65827,79.45298,9727,,,1,-1,,9648,,,6,,36,,,1,0,,,,
2512,"Saturday, August 27, 2011",29.90109062,79.61247253,9734,,,1,-1,,9674,,,2,,10,,,1,0,,,,
2513,"Thursday, September 01, 2011",30.31630325,78.03298187,9739,,,1,-1,,9723,,,2,,6,,,1,0,,,,
2514,"Wednesday, September 07, 2011",30.28876495,78.97772217,9745,,,1,-1,,9737,,,2,,16,,,1,0,,,,
2515,"Thursday, September 15, 2011",30.4666996,77.76809692,9753,,,1,-1,,9769,,,5,,42,,,1,0,,,,
2516,"Saturday, September 17, 2011",29.6087,79.67676,9755,,,1,-1,,9782,,,15,,85,,,1,0,,,,
2517,"Thursday, September 22, 2011",29.95246315,79.90180969,9760,,,1,-1,,9788,,,2,,1,,,1,0,,,,
2518,"Wednesday, July 25, 2012",29.84550095,80.53530121,10067,,,1,-1,,10142,,,5,,9,,,1,0,,,,
2519,"Monday, July 30, 2012",29.65827,79.45298,10072,,,1,-1,,10150,,,5,,4,,,1,0,,,,
2520,"Monday, August 13, 2012",29.6087,79.67676,10086,,,1,-1,,10186,,,7,,2,,,1,0,,,,
2521,"Monday, September 17, 2012",29.95246315,79.90180969,10121,,,1,-1,,10281,,,4,,3,,,1,0,,,,
2522,"Sunday, June 16, 2013",29.87911,79.59928,10393,,,1,-1,,10492,,,125,,3,,,276,0,0.0,0.0,1.0,48.0
2523,"Friday, July 19, 2013",29.87911,79.59928,10426,,,1,-1,,10549,,,16,,120,,,44,0,0.0,0.0,2.0,15.0
2524,"Sunday, July 28, 2013",29.65827,79.45298,10435,,,1,-1,,10562,,,13,,5,,,36,0,0.0,0.0,18.0,6.0
2525,"Saturday, November 30, 2013",30.707304,78.34790039,10560,,,1,-1,,10695,,,51,,2,,,7,0,0.0,0.0,,12.0
2526,"Friday, April 11, 2014",30.06819916,80.23829651,10692,,,1,-1,,10714,,,7,,1,,,1,0,,,,
2527,"Wednesday, July 16, 2014",29.87911,79.59928,10788,,,1,-1,,10732,,,11,,7,,,1,0,,,,
2528,"Saturday, July 19, 2014",29.65827,79.45298,10791,,,1,-1,,10734,,,3,,7,,,1,0,,,,
