Unnamed: 0,economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
3226,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3227,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3228,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3229,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3230,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3231,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3232,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3233,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3234,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3235,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3236,34808.88603,,1,,,1.0,34808.88603,4.0,,,1,0,,,,,1
3237,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3238,60190.36543,,1,,,1.0,60190.36543,11.0,,,1,0,,,,,1
3239,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3240,212479.2418,,1,,,1.0,212479.2418,53.0,,,1,0,,,,,1
3241,56564.4398,,1,,,1.0,56564.4398,10.0,,,1,0,,,,,1
3242,45686.66291,,1,,,1.0,45686.66291,7.0,,,1,0,,,,,1
3243,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3244,143586.6549,,1,,,1.0,143586.6549,34.0,,,1,0,,,,,1
3245,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3246,49312.58854,,1,,,1.0,49312.58854,8.0,,,1,0,,,,,1
3247,49312.58854,,1,,,1.0,49312.58854,8.0,,,1,0,,,,,1
3248,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3249,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3250,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3251,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3252,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3253,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3254,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3255,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3256,96449.62171,,1,,,1.0,96449.62171,21.0,,,1,0,,,,,1
3257,89197.77045,,1,,,1.0,89197.77045,19.0,,,1,0,,,,,1
3258,45686.66291,,1,,,1.0,45686.66291,7.0,,,1,0,,,,,1
3259,63816.29105,,1,,,1.0,63816.29105,12.0,,,1,0,,,,,1
3260,42060.73729,,1,,,1.0,42060.73729,6.0,,,1,0,,,,,1
3261,71068.14231,,1,,,1.0,71068.14231,14.0,,,1,0,,,,,1
3262,397401.4488,,1,,,1.0,397401.4488,104.0,,,1,0,,,,,1
3263,56564.4398,,1,,,1.0,56564.4398,10.0,,,1,0,,,,,1
3264,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3265,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3266,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3267,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3268,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3269,78319.99357,,1,,,1.0,78319.99357,16.0,,,1,0,,,,,1
3270,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3271,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3272,491675.5152,,1,,,1.0,491675.5152,130.0,,,1,0,,,,,1
3273,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3274,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3275,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3276,60190.36543,,1,,,1.0,60190.36543,11.0,,,1,0,,,,,1
3277,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3278,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3279,183471.8368,,1,,,1.0,183471.8368,45.0,,,1,0,,,,,1
3280,85571.84482,,1,,,1.0,85571.84482,18.0,,,1,0,,,,,1
3281,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3282,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3283,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3284,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3285,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3286,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3287,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3288,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3289,74694.06794,,1,,,1.0,74694.06794,15.0,,,1,0,,,,,1
3290,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3291,34808.88603,,1,,,1.0,34808.88603,4.0,,,1,0,,,,,1
3292,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3293,183471.8368,,1,,,1.0,183471.8368,45.0,,,1,0,,,,,1
3294,1387279.145,,1,,,1.0,1387279.145,377.0,,,1,0,,,,,1
3295,52938.51417,,1,,,1.0,52938.51417,9.0,,,37,12,0.0,0.0,,19.0,4
3296,42060.73729,,1,,,1.0,42060.73729,6.0,,,1,0,,,,,1
3297,56564.4398,,1,,,1.0,56564.4398,10.0,,,1,0,,,,,1
3298,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3299,839764.3755,,1,,,1.0,839764.3755,226.0,,,1,0,,,,,1
3300,45686.66291,,1,,,1.0,45686.66291,7.0,,,1,0,,,,,1
3301,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3302,139960.7292,,1,,,1.0,139960.7292,33.0,,,1,0,,,,,1
3303,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3304,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3305,34808.88603,,1,,,1.0,34808.88603,4.0,,,1,0,,,,,1
3306,38434.81166,,1,,,1.0,38434.81166,5.0,,,21,6,0.0,0.0,,65.0,2
3307,121831.1011,,1,,,6.0,121831.1011,,,,20,6,0.0,0.0,,52.0,2
3308,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3309,324882.9363,,1,,,16.0,324882.9363,,,,21,7,0.0,0.0,,39.0,2
3310,406103.6703,,1,,,20.0,406103.6703,,,,1,0,,,,,1
3311,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3312,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3313,162441.4681,,1,,,8.0,162441.4681,,,,24,9,0.0,0.0,,18.0,4
3314,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3315,81220.73407,,1,,,4.0,81220.73407,,,,24,8,0.0,0.0,,12.0,4
3316,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3317,121831.1011,,1,,,6.0,121831.1011,,,,24,7,0.0,0.0,,5.0,4
3318,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3319,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3320,101525.9176,,1,,,5.0,101525.9176,,,,22,6,0.0,0.0,,19.0,4
3321,121831.1011,,1,,,6.0,121831.1011,,,,22,6,0.0,0.0,,19.0,4
3322,81220.73407,,1,,,4.0,81220.73407,,,,22,6,0.0,0.0,,19.0,4
3323,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3324,60915.55055,,1,,,3.0,60915.55055,,,,24,7,0.0,0.0,,4.0,4
3325,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3326,203051.8352,,1,,,10.0,203051.8352,,,,1,0,,,,,1
3327,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3328,20630066.45,,1,,,1016.0,20630066.45,,,,29,10,0.0,0.0,,2.0,4
3329,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3330,4771718.127,,1,,,235.0,4771718.127,,,,27,7,0.0,0.0,,0.0,4
3331,142136.2846,,1,,,7.0,142136.2846,,,,26,7,0.0,0.0,,4.0,4
3332,467019.2209,,1,,,23.0,467019.2209,,,,26,7,0.0,0.0,,4.0,4
3333,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3334,507629.5879,,1,,,25.0,507629.5879,,,,28,9,0.0,0.0,,1.0,4
3335,1401057.6630000002,,1,,,69.0,1401057.6630000002,,,,28,9,0.0,0.0,,0.0,4
3336,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3337,81220.73407,,1,,,4.0,81220.73407,,,,29,10,0.0,0.0,,1.0,4
3338,304577.7528,,1,,,15.0,304577.7528,,,,28,10,0.0,0.0,,5.0,4
3339,81220.73407,,1,,,4.0,81220.73407,,,,27,10,0.0,0.0,,1.0,4
3340,81220.73407,,1,,,4.0,81220.73407,,,,27,10,0.0,0.0,,0.0,4
3341,345188.1198,,1,,,17.0,345188.1198,,,,31,14,0.0,0.0,,7.0,4
3342,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3343,60915.55055,,1,,,3.0,60915.55055,,,,31,14,0.0,0.0,,3.0,4
3344,60915.55055,,1,,,3.0,60915.55055,,,,29,13,0.0,0.0,,17.0,4
3345,60915.55055,,1,,,3.0,60915.55055,,,,29,13,0.0,0.0,,16.0,4
3346,60915.55055,,1,,,3.0,60915.55055,,,,29,13,0.0,0.0,,14.0,4
3347,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3348,60915.55055,,1,,,3.0,60915.55055,,,,35,16,0.0,0.0,,6.0,4
3349,324882.9363,,1,,,16.0,324882.9363,,,,35,17,0.0,0.0,,0.0,4
3350,243662.2022,,1,,,12.0,243662.2022,,,,37,18,0.0,0.0,,24.0,4
3351,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3352,365493.3033,,1,,,18.0,365493.3033,,,,1,0,,,,,1
3353,162441.4681,,1,,,8.0,162441.4681,,,,40,19,0.0,0.0,,2.0,4
3354,20421.21314,,1,,,1.0,20305.18352,,,,38,20,0.0,0.0,,0.0,4
3355,223357.0187,,1,,,11.0,223357.0187,,,,38,19,0.0,0.0,,54.0,2
3356,142136.2846,,1,,,7.0,142136.2846,,,,42,23,0.0,0.0,,50.0,2
3357,20653.272380000002,,1,,,1.0,20305.18352,,,,51,26,0.0,0.0,,6.0,3
3358,162441.4681,,1,,,8.0,162441.4681,,,,55,22,0.0,0.0,,1.0,3
3359,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3360,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3361,446714.0374,,1,,,22.0,446714.0374,,,,85,23,0.0,0.0,,5.0,3
3362,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3363,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3364,60915.55055,,1,,,3.0,60915.55055,,,,88,27,0.0,0.0,,0.0,3
3365,203051.8352,,1,,,10.0,203051.8352,,,,1,0,,,,,1
3366,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3367,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3368,324882.9363,,1,,,16.0,324882.9363,,,,1,0,,,,,1
3369,5847892.852999999,,1,,,288.0,5847892.852999999,,,,1,0,,,,,1
3370,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3371,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3372,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3373,507629.5879,,1,,,25.0,507629.5879,,,,1,0,,,,,1
3374,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3375,588850.322,,1,,,29.0,588850.322,,,,1,0,,,,,1
3376,568545.1385,,1,,,28.0,568545.1385,,,,1,0,,,,,1
3377,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3378,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3379,223357.0187,,1,,,11.0,223357.0187,,,,1,0,,,,,1
3380,507629.5879,,1,,,25.0,507629.5879,,,,1,0,,,,,1
3381,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3382,81220.73407,,1,,,4.0,81220.73407,,,,75,17,0.0,0.0,,2.0,3
3383,5665146.201,,1,,,279.0,5665146.201,,,,76,17,0.0,0.0,,2.0,3
3384,29523736.83,,1,,,1454.0,29523736.83,,,,74,17,0.0,0.0,,6.0,3
3385,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3386,8568787.444,,1,,,422.0,8568787.444,,,,74,17,0.0,0.0,,5.0,3
3387,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3388,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3389,4446835.19,,1,,,219.0,4446835.19,,,,1,0,,,,,1
3390,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3391,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3392,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3393,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3394,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3395,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3396,588850.322,,1,,,29.0,588850.322,,,,1,0,,,,,1
3397,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3398,609155.5055,,1,,,30.0,609155.5055,,,,1,0,,,,,1
3399,223357.0187,,1,,,11.0,223357.0187,,,,1,0,,,,,1
3400,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3401,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3402,81220734.07,,1,,,4000.0,81220734.07,,,,21,6,0.0,0.0,,49.0,2
3403,40610.36703,,1,,,2.0,40610.36703,,,,21,7,0.0,0.0,,43.0,2
3404,40610.36703,,1,,,2.0,40610.36703,,,,23,8,0.0,0.0,,38.0,2
3405,40610.36703,,1,,,2.0,40610.36703,,,,24,10,0.0,0.0,,33.0,4
3406,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3407,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3408,40610.36703,,1,,,2.0,40610.36703,,,,22,6,0.0,0.0,,23.0,4
3409,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3410,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3411,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3412,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3413,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3414,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3415,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3416,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3417,40610.36703,,1,,,2.0,40610.36703,,,,29,9,0.0,0.0,,0.0,4
3418,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3419,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3420,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3421,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3422,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3423,40610.36703,,1,,,2.0,40610.36703,,,,38,19,0.0,0.0,,18.0,4
3424,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3425,40610.36703,,1,,,2.0,40610.36703,,,,40,19,0.0,0.0,,2.0,4
3426,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3427,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3428,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3429,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3430,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3431,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3432,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3433,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3434,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3435,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3436,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3437,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3438,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3439,40610.36703,,1,,,2.0,40610.36703,,,,44,7,0.0,0.0,,5.0,4
3440,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3441,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3442,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,8
3443,20305.18352,,1,,,1.0,20305.18352,,,,20,6,0.0,0.0,,58.0,2
3444,20305.18352,,1,,,1.0,20305.18352,,,,21,6,0.0,0.0,,57.0,2
3445,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3446,20305.18352,,1,,,1.0,20305.18352,,,,20,6,0.0,0.0,,53.0,2
3447,20305.18352,,1,,,1.0,20305.18352,,,,21,6,0.0,0.0,,48.0,2
3448,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3449,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3450,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3451,20305.18352,,1,,,1.0,20305.18352,,,,21,7,0.0,0.0,,40.0,2
3452,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3453,20305.18352,,1,,,1.0,20305.18352,,,,21,7,0.0,0.0,,39.0,2
3454,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3455,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3456,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3457,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,31.0,4
3458,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3459,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3460,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,24.0,4
3461,20305.18352,,1,,,1.0,20305.18352,,,,25,10,0.0,0.0,,22.0,4
3462,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,22.0,4
3463,20305.18352,,1,,,1.0,20305.18352,,,,25,10,0.0,0.0,,21.0,4
3464,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,21.0,4
3465,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,21.0,4
3466,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,21.0,4
3467,20305.18352,,1,,,1.0,20305.18352,,,,24,9,0.0,0.0,,20.0,4
3468,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3469,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3470,20305.18352,,1,,,1.0,20305.18352,,,,25,9,0.0,0.0,,16.0,4
3471,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3472,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3473,20305.18352,,1,,,1.0,20305.18352,,,,25,8,0.0,0.0,,12.0,4
3474,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3475,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3476,20305.18352,,1,,,1.0,20305.18352,,,,24,8,0.0,0.0,,8.0,4
3477,20305.18352,,1,,,1.0,20305.18352,,,,24,8,0.0,0.0,,8.0,4
3478,20305.18352,,1,,,1.0,20305.18352,,,,25,8,0.0,0.0,,5.0,4
3479,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3480,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3481,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3482,20305.18352,,1,,,1.0,20305.18352,,,,23,7,0.0,0.0,,4.0,4
3483,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3484,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3485,20305.18352,,1,,,1.0,20305.18352,,,,22,6,0.0,0.0,,23.0,4
3486,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,21.0,4
3487,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,21.0,4
3488,20305.18352,,1,,,1.0,20305.18352,,,,22,6,0.0,0.0,,21.0,4
3489,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,19.0,4
3490,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,19.0,4
3491,20305.18352,,1,,,1.0,20305.18352,,,,22,6,0.0,0.0,,19.0,4
3492,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3493,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,16.0,4
3494,20305.18352,,1,,,1.0,20305.18352,,,,23,7,0.0,0.0,,15.0,4
3495,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3496,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3497,20305.18352,,1,,,1.0,20305.18352,,,,24,6,0.0,0.0,,12.0,4
3498,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,12.0,4
3499,20305.18352,,1,,,1.0,20305.18352,,,,25,7,0.0,0.0,,11.0,4
3500,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,9.0,4
3501,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,9.0,4
3502,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,8.0,4
3503,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,8.0,4
3504,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,6.0,4
3505,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3506,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,3.0,4
3507,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3508,20305.18352,,1,,,1.0,20305.18352,,,,25,7,0.0,0.0,,31.0,4
3509,20305.18352,,1,,,1.0,20305.18352,,,,25,7,0.0,0.0,,30.0,4
3510,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3511,20305.18352,,1,,,1.0,20305.18352,,,,26,8,0.0,0.0,,29.0,4
3512,20305.18352,,1,,,1.0,20305.18352,,,,26,8,0.0,0.0,,28.0,4
3513,20305.18352,,1,,,1.0,20305.18352,,,,26,8,0.0,0.0,,25.0,4
3514,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3515,20305.18352,,1,,,1.0,20305.18352,,,,27,10,0.0,0.0,,17.0,4
3516,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3517,20305.18352,,1,,,1.0,20305.18352,,,,27,10,0.0,0.0,,14.0,4
3518,20305.18352,,1,,,1.0,20305.18352,,,,27,10,0.0,0.0,,13.0,4
3519,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3520,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3521,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3522,20305.18352,,1,,,1.0,20305.18352,,,,28,10,0.0,0.0,,3.0,4
3523,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3524,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3525,20305.18352,,1,,,1.0,20305.18352,,,,28,10,0.0,0.0,,5.0,4
3526,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3527,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3528,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3529,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3530,20305.18352,,1,,,1.0,20305.18352,,,,26,7,0.0,0.0,,2.0,4
3531,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3532,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3533,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3534,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3535,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3536,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3537,20305.18352,,1,,,1.0,20305.18352,,,,27,11,0.0,0.0,,22.0,4
3538,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3539,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3540,20305.18352,,1,,,1.0,20305.18352,,,,31,14,0.0,0.0,,0.0,4
3541,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3542,20305.18352,,1,,,1.0,20305.18352,,,,29,13,0.0,0.0,,14.0,4
3543,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3544,20305.18352,,1,,,1.0,20305.18352,,,,29,12,0.0,0.0,,9.0,4
3545,20305.18352,,1,,,1.0,20305.18352,,,,29,12,0.0,0.0,,9.0,4
3546,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3547,20305.18352,,1,,,1.0,20305.18352,,,,34,16,0.0,0.0,,10.0,4
3548,20305.18352,,1,,,1.0,20305.18352,,,,36,17,0.0,0.0,,4.0,4
3549,20305.18352,,1,,,1.0,20305.18352,,,,36,17,0.0,0.0,,0.0,4
3550,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3551,20305.18352,,1,,,1.0,20305.18352,,,,37,18,0.0,0.0,,24.0,9
3552,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3553,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3554,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3555,20305.18352,,1,,,1.0,20305.18352,,,,40,19,0.0,0.0,,0.0,4
3556,20305.18352,,1,,,1.0,20305.18352,,,,38,19,0.0,0.0,,53.0,2
3557,20305.18352,,1,,,1.0,20305.18352,,,,46,25,0.0,0.0,,35.0,9
3558,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3559,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3560,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3561,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3562,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3563,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3564,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
3565,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,8
