economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,57,7,0.0,0.0,,2.0,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,,1.0,,,,,,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,1,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,12,1,0.0,0.0,157.0,267.0,0
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,237.0,91.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,148.0,180.0,0
,,2,1.0,,,,,,1.0,3,1,0.0,0.0,,81.0,1
,,2,1.0,,,,,,1.0,21,1,0.0,0.0,133.0,165.0,0
,,2,1.0,,,,,,1.0,27,0,0.0,0.0,130.0,162.0,0
,,2,1.0,,,,,,1.0,26,0,0.0,0.0,130.0,162.0,0
,,2,1.0,,,,,,1.0,27,0,0.0,0.0,130.0,162.0,0
,,2,1.0,,,,,,1.0,13,0,0.0,0.0,126.0,236.0,0
,,2,1.0,,,,,,1.0,13,0,0.0,0.0,121.0,231.0,0
,,2,1.0,,,,,,1.0,2,1,0.0,0.0,,282.0,0
,,2,1.0,,,,,,1.0,14,0,0.0,0.0,115.0,225.0,0
,,2,1.0,,,,,,1.0,36,3,0.0,0.0,51.0,221.0,0
,,2,1.0,,,,,,1.0,39,3,0.0,0.0,51.0,221.0,0
,,2,1.0,,,,,,1.0,41,3,0.0,0.0,51.0,221.0,0
,,2,1.0,,,,,,1.0,41,1,0.0,0.0,45.0,215.0,0
,,2,1.0,,,,,,1.0,2,1,0.0,0.0,187.0,264.0,0
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,105.0,137.0,0
,,2,1.0,,,,,,1.0,40,1,0.0,0.0,37.0,207.0,0
,,2,1.0,,,,,,1.0,3,1,0.0,0.0,,34.0,1
,,2,1.0,,,,,,1.0,27,0,0.0,0.0,100.0,132.0,0
,,2,1.0,,,,,,1.0,5,0,0.0,0.0,177.0,37.0,0
,,2,1.0,,,,,,1.0,36,0,0.0,0.0,34.0,204.0,0
,,2,1.0,,,,,,1.0,27,0,0.0,0.0,98.0,130.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,98.0,130.0,0
,,2,1.0,,,,,,1.0,42,0,0.0,0.0,31.0,201.0,0
,,2,1.0,,,,,,1.0,2,1,1.0,0.0,82.0,261.0,0
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,94.0,126.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,92.0,124.0,0
,,2,1.0,,,,,,1.0,41,0,0.0,0.0,28.0,198.0,0
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,78.0,200.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,86.0,118.0,0
,,2,1.0,,,,,,1.0,5,0,1.0,0.0,73.0,17.0,3
,,2,1.0,,,,,,1.0,5,0,1.0,0.0,73.0,17.0,3
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,17.0,1
,,2,1.0,,,,,,1.0,23,0,0.0,0.0,82.0,114.0,0
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,13.0,1
,,2,1.0,,,,,,1.0,6,0,2.0,1.0,20.0,13.0,3
,,2,1.0,,,,,,1.0,47,0,0.0,0.0,50.0,111.0,0
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,68.0,190.0,0
,,2,1.0,,,,,,1.0,5,0,1.0,0.0,69.0,13.0,3
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,80.0,112.0,0
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,80.0,112.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,79.0,111.0,0
,,2,1.0,,,,,,1.0,41,0,0.0,0.0,15.0,185.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,79.0,111.0,0
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,238.0,0
,,2,1.0,,,,,,1.0,40,0,0.0,0.0,10.0,180.0,0
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,70.0,180.0,0
,,2,1.0,,,,,,1.0,6,0,3.0,2.0,5.0,96.0,3
