Unnamed: 0,economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
3098,23931.10915,,1,,,1.0,23931.10915,1.0,,,20,6,0.0,0.0,,59.0,2
3099,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3100,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3101,31182.9604,,1,,,1.0,31182.9604,3.0,,,24,8,0.0,0.0,,11.0,3
3102,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3103,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3104,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3105,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3106,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3107,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3108,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3109,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3110,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3111,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3112,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3113,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3114,34808.88603,,1,,,1.0,34808.88603,4.0,,,1,0,,,,,1
3115,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3116,60190.36543,,1,,,1.0,60190.36543,11.0,,,1,0,,,,,1
3117,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3118,212479.2418,,1,,,1.0,212479.2418,53.0,,,1,0,,,,,1
3119,56564.4398,,1,,,1.0,56564.4398,10.0,,,1,0,,,,,1
3120,45686.66291,,1,,,1.0,45686.66291,7.0,,,1,0,,,,,1
3121,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3122,143586.6549,,1,,,1.0,143586.6549,34.0,,,1,0,,,,,1
3123,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3124,49312.58854,,1,,,1.0,49312.58854,8.0,,,1,0,,,,,1
3125,49312.58854,,1,,,1.0,49312.58854,8.0,,,1,0,,,,,1
3126,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3127,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3128,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3129,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3130,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3131,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3132,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3133,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3134,96449.62171,,1,,,1.0,96449.62171,21.0,,,1,0,,,,,1
3135,89197.77045,,1,,,1.0,89197.77045,19.0,,,1,0,,,,,1
3136,45686.66291,,1,,,1.0,45686.66291,7.0,,,1,0,,,,,1
3137,63816.29105,,1,,,1.0,63816.29105,12.0,,,1,0,,,,,1
3138,42060.73729,,1,,,1.0,42060.73729,6.0,,,1,0,,,,,1
3139,71068.14231,,1,,,1.0,71068.14231,14.0,,,1,0,,,,,1
3140,397401.4488,,1,,,1.0,397401.4488,104.0,,,1,0,,,,,1
3141,56564.4398,,1,,,1.0,56564.4398,10.0,,,1,0,,,,,1
3142,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3143,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3144,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3145,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3146,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3147,78319.99357,,1,,,1.0,78319.99357,16.0,,,1,0,,,,,1
3148,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3149,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3150,491675.5152,,1,,,1.0,491675.5152,130.0,,,1,0,,,,,1
3151,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3152,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3153,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3154,60190.36543,,1,,,1.0,60190.36543,11.0,,,1,0,,,,,1
3155,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3156,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3157,183471.8368,,1,,,1.0,183471.8368,45.0,,,1,0,,,,,1
3158,85571.84482,,1,,,1.0,85571.84482,18.0,,,1,0,,,,,1
3159,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3160,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3161,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3162,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3163,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3164,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3165,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3166,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3167,74694.06794,,1,,,1.0,74694.06794,15.0,,,1,0,,,,,1
3168,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3169,34808.88603,,1,,,1.0,34808.88603,4.0,,,1,0,,,,,1
3170,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3171,183471.8368,,1,,,1.0,183471.8368,45.0,,,1,0,,,,,1
3172,1387279.145,,1,,,1.0,1387279.145,377.0,,,1,0,,,,,1
3173,52938.51417,,1,,,1.0,52938.51417,9.0,,,1,0,,,,,1
3174,38434.81166,,1,,,1.0,38434.81166,5.0,,,1,0,,,,,1
3175,42060.73729,,1,,,1.0,42060.73729,6.0,,,1,0,,,,,1
3176,71068.14231,,1,,,1.0,71068.14231,14.0,,,1,0,,,,,1
3177,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3178,71068.14231,,1,,,1.0,71068.14231,14.0,,,1,0,,,,,1
3179,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3180,27557.03477,,1,,,1.0,27557.03477,2.0,,,1,0,,,,,1
3181,23931.10915,,1,,,1.0,23931.10915,1.0,,,1,0,,,,,1
3182,31182.9604,,1,,,1.0,31182.9604,3.0,,,1,0,,,,,1
3183,49312.58854,,1,,,1.0,49312.58854,8.0,,,1,0,,,,,1
3184,60915.55055,,1,,,3.0,60915.55055,,,,20,6,0.0,0.0,,65.0,2
3185,121831.1011,,1,,,6.0,121831.1011,,,,20,6,0.0,0.0,,52.0,2
3186,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3187,324882.9363,,1,,,16.0,324882.9363,,,,21,7,0.0,0.0,,39.0,2
3188,406103.6703,,1,,,20.0,406103.6703,,,,1,0,,,,,1
3189,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3190,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3191,162441.4681,,1,,,8.0,162441.4681,,,,24,9,0.0,0.0,,18.0,3
3192,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3193,81220.73407,,1,,,4.0,81220.73407,,,,24,8,0.0,0.0,,12.0,3
3194,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3195,121831.1011,,1,,,6.0,121831.1011,,,,24,7,0.0,0.0,,5.0,3
3196,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3197,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3198,101525.9176,,1,,,5.0,101525.9176,,,,22,6,0.0,0.0,,19.0,3
3199,121831.1011,,1,,,6.0,121831.1011,,,,22,6,0.0,0.0,,19.0,3
3200,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3201,101525.9176,,1,,,5.0,101525.9176,,,,25,7,0.0,0.0,,4.0,3
3202,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3203,203051.8352,,1,,,10.0,203051.8352,,,,1,0,,,,,1
3204,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3205,20630066.45,,1,,,1016.0,20630066.45,,,,1,0,,,,,1
3206,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3207,4771718.127,,1,,,235.0,4771718.127,,,,27,7,0.0,0.0,,0.0,3
3208,142136.2846,,1,,,7.0,142136.2846,,,,26,7,0.0,0.0,,4.0,3
3209,467019.2209,,1,,,23.0,467019.2209,,,,26,7,0.0,0.0,,4.0,3
3210,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3211,507629.5879,,1,,,25.0,507629.5879,,,,28,9,0.0,0.0,,1.0,3
3212,1401057.6630000002,,1,,,69.0,1401057.6630000002,,,,28,9,0.0,0.0,,0.0,3
3213,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3214,81220.73407,,1,,,4.0,81220.73407,,,,29,10,0.0,0.0,,1.0,3
3215,304577.7528,,1,,,15.0,304577.7528,,,,28,10,0.0,0.0,,5.0,3
3216,81220.73407,,1,,,4.0,81220.73407,,,,27,10,0.0,0.0,,1.0,3
3217,81220.73407,,1,,,4.0,81220.73407,,,,27,10,0.0,0.0,,0.0,3
3218,345188.1198,,1,,,17.0,345188.1198,,,,1,0,,,,,1
3219,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3220,60915.55055,,1,,,3.0,60915.55055,,,,31,14,0.0,0.0,,3.0,3
3221,60915.55055,,1,,,3.0,60915.55055,,,,29,13,0.0,0.0,,17.0,3
3222,60915.55055,,1,,,3.0,60915.55055,,,,29,13,0.0,0.0,,16.0,3
3223,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3224,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3225,4182867.805,,1,,,206.0,4182867.805,,,,34,16,0.0,0.0,,6.0,3
3226,324882.9363,,1,,,16.0,324882.9363,,,,35,17,0.0,0.0,,0.0,3
3227,243662.2022,,1,,,12.0,243662.2022,,,,37,18,0.0,0.0,,24.0,3
3228,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3229,365493.3033,,1,,,18.0,365493.3033,,,,1,0,,,,,1
3230,162441.4681,,1,,,8.0,162441.4681,,,,40,19,0.0,0.0,,2.0,3
3231,20421.21314,,1,,,1.0,20305.18352,,,,39,19,0.0,0.0,,54.0,2
3232,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3233,121831.1011,,1,,,6.0,121831.1011,,,,50,26,0.0,0.0,,6.0,3
3234,162441.4681,,1,,,8.0,162441.4681,,,,55,22,0.0,0.0,,1.0,3
3235,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3236,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3237,446714.0374,,1,,,22.0,446714.0374,,,,1,0,,,,,1
3238,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3239,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3240,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3241,203051.8352,,1,,,10.0,203051.8352,,,,1,0,,,,,1
3242,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3243,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3244,324882.9363,,1,,,16.0,324882.9363,,,,1,0,,,,,1
3245,5847892.852999999,,1,,,288.0,5847892.852999999,,,,1,0,,,,,1
3246,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3247,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3248,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3249,507629.5879,,1,,,25.0,507629.5879,,,,1,0,,,,,1
3250,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3251,588850.322,,1,,,29.0,588850.322,,,,1,0,,,,,1
3252,568545.1385,,1,,,28.0,568545.1385,,,,1,0,,,,,1
3253,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3254,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3255,223357.0187,,1,,,11.0,223357.0187,,,,1,0,,,,,1
3256,507629.5879,,1,,,25.0,507629.5879,,,,1,0,,,,,1
3257,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3258,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3259,81220.73407,,1,,,4.0,81220.73407,,,,75,17,0.0,0.0,,6.0,3
3260,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3261,8568787.444,,1,,,422.0,8568787.444,,,,74,17,0.0,0.0,,5.0,3
3262,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3263,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3264,4446835.19,,1,,,219.0,4446835.19,,,,1,0,,,,,1
3265,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3266,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3267,101525.9176,,1,,,5.0,101525.9176,,,,1,0,,,,,1
3268,182746.6517,,1,,,9.0,182746.6517,,,,1,0,,,,,1
3269,121831.1011,,1,,,6.0,121831.1011,,,,1,0,,,,,1
3270,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3271,588850.322,,1,,,29.0,588850.322,,,,1,0,,,,,1
3272,142136.2846,,1,,,7.0,142136.2846,,,,1,0,,,,,1
3273,609155.5055,,1,,,30.0,609155.5055,,,,1,0,,,,,1
3274,223357.0187,,1,,,11.0,223357.0187,,,,1,0,,,,,1
3275,81220.73407,,1,,,4.0,81220.73407,,,,1,0,,,,,1
3276,60915.55055,,1,,,3.0,60915.55055,,,,1,0,,,,,1
3277,81220734.07,,1,,,4000.0,81220734.07,,,,21,6,0.0,0.0,,49.0,2
3278,40610.36703,,1,,,2.0,40610.36703,,,,21,7,0.0,0.0,,43.0,2
3279,40610.36703,,1,,,2.0,40610.36703,,,,23,8,0.0,0.0,,38.0,2
3280,40610.36703,,1,,,2.0,40610.36703,,,,24,10,0.0,0.0,,33.0,2
3281,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3282,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3283,40610.36703,,1,,,2.0,40610.36703,,,,22,6,0.0,0.0,,23.0,3
3284,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3285,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3286,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3287,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3288,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3289,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3290,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3291,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3292,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3293,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3294,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3295,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3296,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3297,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3298,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3299,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3300,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3301,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3302,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3303,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3304,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3305,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3306,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3307,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3308,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3309,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3310,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3311,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3312,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3313,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3314,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3315,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3316,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3317,40610.36703,,1,,,2.0,40610.36703,,,,1,0,,,,,1
3318,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,1
3319,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,1
3320,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,1
3321,20305.18352,,1,,,1.0,20305.18352,,,,20,6,0.0,0.0,,48.0,2
3322,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3323,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3324,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3325,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3326,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3327,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3328,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3329,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3330,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,31.0,2
3331,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3332,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3333,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,24.0,3
3334,20305.18352,,1,,,1.0,20305.18352,,,,25,10,0.0,0.0,,22.0,3
3335,20305.18352,,1,,,1.0,20305.18352,,,,24,10,0.0,0.0,,22.0,3
3336,20305.18352,,1,,,1.0,20305.18352,,,,25,10,0.0,0.0,,21.0,3
3337,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3338,20305.18352,,1,,,1.0,20305.18352,,,,25,9,0.0,0.0,,20.0,3
3339,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3340,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3341,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3342,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3343,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3344,20305.18352,,1,,,1.0,20305.18352,,,,25,8,0.0,0.0,,12.0,3
3345,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3346,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3347,20305.18352,,1,,,1.0,20305.18352,,,,24,8,0.0,0.0,,8.0,3
3348,20305.18352,,1,,,1.0,20305.18352,,,,24,8,0.0,0.0,,8.0,3
3349,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3350,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3351,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3352,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3353,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3354,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3355,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3356,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3357,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,21.0,3
3358,20305.18352,,1,,,1.0,20305.18352,,,,22,6,0.0,0.0,,21.0,3
3359,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3360,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3361,20305.18352,,1,,,1.0,20305.18352,,,,22,6,0.0,0.0,,19.0,3
3362,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3363,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,16.0,3
3364,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3365,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3366,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3367,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,12.0,3
3368,20305.18352,,1,,,1.0,20305.18352,,,,23,6,0.0,0.0,,12.0,3
3369,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3370,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3371,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,8.0,3
3372,20305.18352,,1,,,1.0,20305.18352,,,,25,7,0.0,0.0,,6.0,3
3373,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3374,20305.18352,,1,,,1.0,20305.18352,,,,24,7,0.0,0.0,,3.0,3
3375,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3376,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3377,20305.18352,,1,,,1.0,20305.18352,,,,25,7,0.0,0.0,,30.0,2
3378,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3379,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3380,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3381,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3382,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3383,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3384,20305.18352,,1,,,1.0,20305.18352,,,,28,10,0.0,0.0,,14.0,3
3385,20305.18352,,1,,,1.0,20305.18352,,,,27,10,0.0,0.0,,13.0,3
3386,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3387,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3388,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3389,20305.18352,,1,,,1.0,20305.18352,,,,28,10,0.0,0.0,,3.0,3
3390,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3391,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3392,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3393,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3394,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3395,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3396,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3397,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3398,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3399,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3400,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3401,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3402,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3403,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3404,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3405,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3406,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3407,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3408,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3409,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3410,20305.18352,,1,,,1.0,20305.18352,,,,29,12,0.0,0.0,,9.0,3
3411,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3412,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3413,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3414,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3415,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3416,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3417,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3418,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3419,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3420,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3421,20305.18352,,1,,,1.0,20305.18352,,,,46,25,0.0,0.0,,35.0,3
3422,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3423,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3424,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3425,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3426,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3427,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3428,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3429,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3430,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3431,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3432,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3433,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3434,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3435,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3436,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3437,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3438,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3439,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3440,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3441,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3442,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3443,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3444,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3445,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3446,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3447,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3448,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
3449,20305.18352,,1,,,1.0,20305.18352,,,,1,0,,,,,0
