,State,District,Block,latLong
16556,Uttarakhand,Chamoli,Narayan bagad,"[30.14242172241211, 79.39423370361328]"
16557,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16558,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16559,Uttarakhand,Chamoli,Karanprayag,"[30.23731, 79.27945]"
16560,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16561,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16562,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16563,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16564,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16565,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16566,Uttarakhand,Hardwar,Bhagwanpur,"[29.22459, 79.47941]"
16567,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16568,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16569,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16570,Uttarakhand,Dehradun,Raipur,"[30.3060302734375, 78.09859466552734]"
16571,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16572,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16573,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16574,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16575,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16576,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16577,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16578,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16579,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16580,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16581,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16582,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16583,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16584,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16585,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16586,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16587,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16588,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16589,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
16590,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16591,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16592,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16593,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16594,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16595,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16596,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16597,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16598,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16599,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16600,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
16601,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
16602,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16603,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16604,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16605,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16606,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16607,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16608,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16609,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16610,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16611,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16612,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16613,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16614,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16615,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16616,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16617,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16618,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16619,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16620,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16621,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16622,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16623,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16624,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16625,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16626,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
16627,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16628,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
16629,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
16630,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
16631,Uttarakhand,Almora,Chaukhutia,"[29.781, 79.23495]"
16632,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16633,Uttarakhand,Almora,Takula,"[29.73370933532715, 79.47801208496094]"
16634,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16635,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
16636,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
16637,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
16638,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16639,Uttarakhand,Almora,Chaukhutia,"[29.781, 79.23495]"
16640,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
16641,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
16642,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
16643,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
16644,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
16645,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16646,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
16647,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16648,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16649,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16650,Uttarakhand,Uttarkashi,MORI,"[31.01617431640625, 78.04767608642578]"
16651,Uttarakhand,Uttarkashi,Dunda,"[30.707304000854492, 78.347900390625]"
16652,Uttarakhand,Uttarkashi,Dunda,"[30.707304000854492, 78.347900390625]"
16653,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16654,Uttarakhand,Uttarkashi,Dunda,"[30.707304000854492, 78.347900390625]"
16655,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16656,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16657,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16658,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16659,Uttarakhand,Uttarkashi,Chiniyalisaur,"[30.574295043945312, 78.32315826416016]"
16660,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16661,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16662,Uttarakhand,Uttarkashi,MORI,"[31.01617431640625, 78.04767608642578]"
16663,Uttarakhand,Uttarkashi,Purola,"[30.88050079345703, 78.08390045166016]"
16664,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16665,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16666,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16667,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16668,Uttarakhand,Rudraprayag,Jakholi,"[30.28449821472168, 78.97920227050781]"
16669,Uttarakhand,Rudraprayag,Ukhimath,"[30.526762008666992, 79.10651397705078]"
16670,Uttarakhand,Rudraprayag,Ukhimath,"[30.526762008666992, 79.10651397705078]"
16671,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16672,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16673,Uttarakhand,Rudraprayag,Ukhimath,"[30.526762008666992, 79.10651397705078]"
16674,Uttarakhand,Rudraprayag,Jakholi,"[30.28449821472168, 78.97920227050781]"
16675,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
16676,Uttarakhand,Tehri Garhwal,Pratapnagar,"[30.454397201538086, 78.48089599609375]"
16677,Uttarakhand,Tehri Garhwal,Thaludhar,"[30.3754, 78.4339]"
16678,Uttarakhand,Tehri Garhwal,Kirtinagar,"[30.232131958007812, 78.76828002929688]"
16679,Uttarakhand,Tehri Garhwal,Thaludhar,"[30.3754, 78.4339]"
16680,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
16681,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
16682,Uttarakhand,Tehri Garhwal,Chamba,"[30.347999572753906, 78.39330291748047]"
16683,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16684,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16685,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16686,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16687,Uttarakhand,Chamoli,Karanprayag,"[30.23731, 79.27945]"
16688,Uttarakhand,Chamoli,Dewal,"[30.24860191345215, 79.12833404541016]"
16689,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
16690,Uttarakhand,Chamoli,Ghat,"[30.24995231628418, 79.46359252929688]"
16691,Uttarakhand,Chamoli,Pokhri,"[30.344329833984375, 79.19981384277344]"
16692,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16693,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16695,Uttarakhand,Chamoli,Dasholi,"[30.4036, 79.3309]"
16697,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16698,Uttarakhand,Chamoli,Karanprayag,"[30.23731, 79.27945]"
16699,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16700,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16701,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16702,Uttarakhand,Garhwal,,"[29.836212158203125, 78.6868667602539]"
16703,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16704,Uttarakhand,Garhwal,Thalisain,"[30.25, 79.33300018310547]"
16705,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16706,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16707,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16708,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16709,Uttarakhand,Hardwar,Laksar,"[29.752199172973633, 78.02020263671875]"
16710,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16712,Uttarakhand,Hardwar,Bahadrabad,"[29.959999084472656, 78.16000366210938]"
16713,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16714,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16715,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16716,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16717,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16718,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16719,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16720,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16721,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16722,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16723,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16724,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16725,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16726,Uttarakhand,Dehradun,Raipur,"[30.3060302734375, 78.09859466552734]"
16727,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16728,Uttarakhand,Dehradun,Raipur,"[30.3060302734375, 78.09859466552734]"
16729,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16730,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16731,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16732,Uttarakhand,Dehradun,Raipur,"[30.3060302734375, 78.09859466552734]"
16733,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16734,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16735,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16736,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16737,Uttarakhand,Dehradun,Raipur,"[30.3060302734375, 78.09859466552734]"
16738,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16739,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16740,Uttarakhand,Nainital,Dhari,"[29.33079719543457, 79.7459487915039]"
16741,Uttarakhand,Nainital,Dhari,"[29.33079719543457, 79.7459487915039]"
16742,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16743,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16744,Uttarakhand,Udham Singh Nagar,Jaspur,"[29.2811, 78.8242]"
16745,Uttarakhand,Udham Singh Nagar,Sitarganj,"[28.927900314331055, 79.70249938964844]"
16746,Uttarakhand,Udham Singh Nagar,,"[28.9516658782959, 79.44449615478516]"
16747,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16748,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
16749,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16750,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16751,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16752,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16753,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
16754,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16755,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16756,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16757,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16758,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16759,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
16760,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16761,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16762,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16763,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16764,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16765,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
16766,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
16767,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
16768,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16769,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16770,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16771,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16772,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16773,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
16774,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16775,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16776,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16777,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16778,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16779,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16780,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16781,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16782,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
16783,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
16784,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
16785,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
16786,Uttarakhand,Champawat,Barkot,"[29.46766, 80.07127]"
16787,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16788,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16789,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16790,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16791,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16792,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
16793,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16794,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16795,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16796,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16797,Uttarakhand,Champawat,Barkot,"[29.46766, 80.07127]"
16798,Uttarakhand,Champawat,Barkot,"[29.46766, 80.07127]"
16799,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16800,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16801,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
16802,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16803,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16804,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16805,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16806,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16807,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16808,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16809,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16810,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16811,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16812,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16813,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16814,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16815,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16816,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16817,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16818,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16819,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16820,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16821,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16822,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16823,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16824,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
16825,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16826,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16827,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16828,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
16829,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16830,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16831,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
16832,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
16833,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16834,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16835,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16836,Uttarakhand,Almora,Syaldeh,"[29.82478141784668, 79.17285919189453]"
16837,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16838,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16839,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16840,Uttarakhand,Almora,Syaldeh,"[29.82478141784668, 79.17285919189453]"
16841,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16842,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16843,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
16844,Uttarakhand,Almora,Syaldeh,"[29.82478141784668, 79.17285919189453]"
16845,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16846,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
16847,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16848,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
16849,Uttarakhand,Almora,Hawalbag,"[29.648286819458008, 79.62796783447266]"
16850,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16851,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16852,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16853,Uttarakhand,Almora,,"[29.59235, 79.65585]"
16854,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16855,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16856,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16857,Uttarakhand,Uttarkashi,Purola,"[30.88050079345703, 78.08390045166016]"
16858,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16859,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16860,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16861,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16862,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16863,Uttarakhand,Uttarkashi,Chiniyalisaur,"[30.574295043945312, 78.32315826416016]"
16864,Uttarakhand,Uttarkashi,Chiniyalisaur,"[30.574295043945312, 78.32315826416016]"
16865,Uttarakhand,Uttarkashi,Dunda,"[30.707304000854492, 78.347900390625]"
16866,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16867,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16868,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16869,Uttarakhand,Uttarkashi,Purola,"[30.88050079345703, 78.08390045166016]"
16870,Uttarakhand,Uttarkashi,MORI,"[31.01617431640625, 78.04767608642578]"
16871,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16872,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
16873,Uttarakhand,Uttarkashi,MORI,"[31.01617431640625, 78.04767608642578]"
16874,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
16875,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16876,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16877,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16878,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
16879,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16880,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16881,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16882,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16883,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16884,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16885,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16886,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16887,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16888,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16889,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16890,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16891,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
16892,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
16893,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16894,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16895,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16896,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16897,Uttarakhand,Tehri Garhwal,Pratapnagar,"[30.454397201538086, 78.48089599609375]"
16898,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
16899,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16900,Uttarakhand,Tehri Garhwal,Pratapnagar,"[30.454397201538086, 78.48089599609375]"
16901,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
