,economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
3696,1501133.21,,1,,,,1501133.21,414,,,20,6,0,0,,60
3697,5612932.872,,1,,,,5612932.872,1548,,,20,6,0,0,,60
3698,3625925.628,,1,,,,3625925.628,1000,,,20,6,0,0,,60
3699,2378607.212,,1,,,,2378607.212,656,,,20,6,0,0,,60
3700,1091403.614,,1,,,,1091403.614,301,,,20,6,0,0,,60
3701,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3702,8136577.109,,1,,,,8136577.109,2244,,,20,6,0,0,,60
3703,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3704,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3705,1453996.177,,1,,,,1453996.177,401,,,20,6,0,0,,60
3706,4470766.299,,1,,,,4470766.299,1233,,,20,6,0,0,,60
3707,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3708,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3709,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3710,1812962.814,,1,,,,1812962.814,500,,,20,6,0,0,,60
3711,1994259.095,,1,,,,1994259.095,550,,,20,6,0,0,,60
3712,348.0888603,,1,,,,,,,,21,6,0,0,,58
3713,3807221.909,,1,,,,3807221.909,1050,,,20,6,0,0,,55
3714,3031273.825,,1,,,,3031273.825,836,,,20,6,0,0,,55
3715,29007.40502,,1,,,,29007.40502,8,,,21,7,0,0,,44
3716,934.6830508,,1,,,,,,,,1,0,,,,
3717,62439083.39,,1,,,,62439083.39,,,,25,7,0,0,,0
3718,380.8833432,,1,,,,,,,,1,0,,,,
3719,3741.955248,,1,,,,3625.925628,1,,,1,0,,,,
3720,141411.0995,,1,,,,141411.0995,39,,,1,0,,,,
3721,467.3415254,,1,,,,,,,,26,8,0,0,,28
3722,116.0296201,,1,,,,,,,,25,8,0,0,,28
3723,116.0296201,,1,,,,,,,,1,0,,,,
3724,2336.707627,,1,,,,,,,,1,0,,,,
3725,232.0592402,,1,,,,,,,,1,0,,,,
3726,116.0296201,,1,,,,,,,,1,0,,,,
3727,232.0592402,,1,,,,,,,,1,0,,,,
3728,116.0296201,,1,,,,,,,,1,0,,,,
3729,232.0592402,,1,,,,,,,,1,0,,,,
3730,348.0888603,,1,,,,,,,,1,0,,,,
3731,348.0888603,,1,,,,,,,,1,0,,,,
3732,1276.325821,,1,,,,,,,,1,0,,,,
3733,232.0592402,,1,,,,,,,,28,10,0,0,,11
3734,348.0888603,,1,,,,,,,,1,0,,,,
3735,116.0296201,,1,,,,,,,,1,0,,,,
3736,116.0296201,,1,,,,,,,,1,0,,,,
3737,232.0592402,,1,,,,,,,,1,0,,,,
3738,116.0296201,,1,,,,,,,,1,0,,,,
3739,116.0296201,,1,,,,,,,,1,0,,,,
3740,54388.88442,,1,,,,54388.88442,15,,,1,0,,,,
3741,116.0296201,,1,,,,,,,,1,0,,,,
3742,116.0296201,,1,,,,,,,,1,0,,,,
3743,232.0592402,,1,,,,,,,,1,0,,,,
3744,10877.77688,,1,,,,10877.77688,3,,,31,14,0,0,,2
3745,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3746,10877.77688,,1,,,,10877.77688,3,,,39,19,0,0,,13
3747,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3748,464.1184804,,1,,,,,,,,1,0,,,,
3749,232.0592402,,1,,,,,,,,1,0,,,,
3750,315455.5296,,1,,,,315455.5296,87,,,48,25,0,0,,23
3751,116.0296201,,1,,,,,,,,1,0,,,,
3752,7817495.654,,1,,,,7817495.654,2156,,,50,26,0,0,,6
3753,116.0296201,,1,,,,,,,,1,0,,,,
3754,65266.66131,,1,,,,65266.66131,18,,,1,0,,,,
3755,232.0592402,,1,,,,,,,,1,0,,,,
3756,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3757,21755.55377,,1,,,,21755.55377,6,,,75,19,0,0,,2
3758,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3759,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3760,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3761,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3762,217555.5377,,1,,,,217555.5377,60,,,1,0,,,,
3763,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3764,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3765,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3766,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3767,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3768,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3769,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3770,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3771,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3772,76144.43819,,1,,,,76144.43819,21,,,1,0,,,,
3773,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3774,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3775,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3776,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3777,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3778,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3779,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3780,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3781,141411.0995,,1,,,,141411.0995,39,,,1,0,,,,
3782,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3783,79770.36382,,1,,,,79770.36382,22,,,1,0,,,,
3784,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3785,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3786,72518.51256,,1,,,,72518.51256,20,,,1,0,,,,
3787,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3788,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3789,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3790,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3791,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3792,97899.99196,,1,,,,97899.99196,27,,,1,0,,,,
3793,54388.88442,,1,,,,54388.88442,15,,,1,0,,,,
3794,32633.33065,,1,,,,32633.33065,9,,,1,0,,,,
3795,221181.4633,,1,,,,221181.4633,61,,,1,0,,,,
3796,184922.207,,1,,,,184922.207,51,,,1,0,,,,
3797,1472125.805,,1,,,,1472125.805,406,,,1,0,,,,
3798,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3799,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3800,36259.25628,,1,,,,36259.25628,10,,,105,43,0,0,,2
3801,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3802,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3803,54388.88442,,1,,,,54388.88442,15,,,1,0,,,,
3804,101525.9176,,1,,,,101525.9176,28,,,1,0,,,,
3805,65266.66131,,1,,,,65266.66131,18,,,1,0,,,,
3806,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3807,68892.58693,,1,,,,68892.58693,19,,,1,0,,,,
3808,279196.2734,,1,,,,279196.2734,77,,,1,0,,,,
3809,65266.66131,,1,,,,65266.66131,18,,,1,0,,,,
3810,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3811,50762.95879,,1,,,,50762.95879,14,,,1,0,,,,
3812,61640.73568,,1,,,,61640.73568,17,,,1,0,,,,
3813,39885.18191,,1,,,,39885.18191,11,,,1,0,,,,
3814,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3815,58014.81005,,1,,,,58014.81005,16,,,1,0,,,,
3816,58014.81005,,1,,,,58014.81005,16,,,1,0,,,,
3817,43511.10754,,1,,,,43511.10754,12,,,1,0,,,,
3818,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3819,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3820,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3821,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3822,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3823,141411.0995,,1,,,,141411.0995,39,,,1,0,,,,
3824,39885.18191,,1,,,,39885.18191,11,,,1,0,,,,
3825,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3826,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3827,32633.33065,,1,,,,32633.33065,9,,,1,0,,,,
3828,68892.58693,,1,,,,68892.58693,19,,,1,0,,,,
3829,18129.62814,,1,,,,18129.62814,5,,,38,12,0,0,,1
3830,68892.58693,,1,,,,68892.58693,19,,,1,0,,,,
3831,261066.6452,,1,,,,261066.6452,72,,,1,0,,,,
3832,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3833,29007.40502,,1,,,,29007.40502,8,,,1,0,,,,
3834,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3835,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3836,76144.43819,,1,,,,76144.43819,21,,,1,0,,,,
3837,949992.5146,,1,,,,949992.5146,262,,,1,0,,,,
3838,10877.77688,,1,,,,10877.77688,3,,,38,12,0,0,,23
3839,268318.4965,,1,,,,268318.4965,74,,,1,0,,,,
3840,29007.40502,,1,,,,29007.40502,8,,,1,0,,,,
3841,2335096.104,,1,,,,2335096.104,644,,,1,0,,,,
3842,39885.18191,,1,,,,39885.18191,11,,,1,0,,,,
3843,953618.4402,,1,,,,953618.4402,263,,,1,0,,,,
3844,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3845,32633.33065,,1,,,,32633.33065,9,,,1,0,,,,
3846,32633.33065,,1,,,,32633.33065,9,,,1,0,,,,
3847,90648.1407,,1,,,,90648.1407,25,,,1,0,,,,
3848,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3849,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3850,68892.58693,,1,,,,68892.58693,19,,,1,0,,,,
3851,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3852,32633.33065,,1,,,,32633.33065,9,,,1,0,,,,
3853,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3854,768696.2332,,1,,,,768696.2332,212,,,1,0,,,,
3855,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3856,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3857,47137.03317,,1,,,,47137.03317,13,,,1,0,,,,
3858,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3859,794077.7126,,1,,,,794077.7126,219,,,1,0,,,,
3860,83396.28945,,1,,,,83396.28945,23,,,1,0,,,,
3861,21755.55377,,1,,,,21755.55377,6,,,1,0,,,,
3862,242937.0171,,1,,,,242937.0171,67,,,1,0,,,,
3863,36259.25628,,1,,,,36259.25628,10,,,1,0,,,,
3864,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3865,87022.21507,,1,,,,87022.21507,24,,,39,10,0,0,,0
3866,25381.4794,,1,,,,25381.4794,7,,,1,0,,,,
3867,39885.18191,,1,,,,39885.18191,11,,,1,0,,,,
3868,50762.95879,,1,,,,50762.95879,14,,,1,0,,,,
3869,10877.77688,,1,,,,10877.77688,3,,,1,0,,,,
3870,47137.03317,,1,,,,47137.03317,13,,,1,0,,,,
3871,14503.70251,,1,,,,14503.70251,4,,,1,0,,,,
3872,794077.7126,,1,,,,794077.7126,219,,,1,0,,,,
3873,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3874,18129.62814,,1,,,,18129.62814,5,,,1,0,,,,
3875,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3876,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3877,3625.925628,,1,,,,3625.925628,1,,,20,6,0,0,,61
3878,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3879,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3880,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3881,3625.925628,,1,,,,3625.925628,1,,,22,7,0,0,,41
3882,3625.925628,,1,,,,3625.925628,1,,,25,10,0,0,,33
3883,3625.925628,,1,,,,3625.925628,1,,,24,10,0,0,,30
3884,3625.925628,,1,,,,3625.925628,1,,,25,10,0,0,,21
3885,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3886,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3887,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3888,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3889,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3890,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3891,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3892,3625.925628,,1,,,,3625.925628,1,,,23,7,0,0,,18
3893,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3894,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3895,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3896,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3897,3625.925628,,1,,,,3625.925628,1,,,24,6,0,0,,1
3898,3625.925628,,1,,,,3625.925628,1,,,25,7,0,0,,31
3899,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3900,3625.925628,,1,,,,3625.925628,1,,,24,7,0,0,,30
3901,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3902,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3903,3625.925628,,1,,,,3625.925628,1,,,25,8,0,0,,26
3904,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3905,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3906,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3907,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3908,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3909,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3910,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3911,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3912,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3913,3625.925628,,1,,,,3625.925628,1,,,27,10,0,0,,5
3914,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3915,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3916,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3917,3625.925628,,1,,,,3625.925628,1,,,31,14,0,0,,1
3918,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3919,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3920,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3921,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3922,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3923,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3924,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3925,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3926,3625.925628,,1,,,,3625.925628,1,,,40,19,0,0,,2
3927,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3928,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3929,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3930,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3931,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3932,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3933,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3934,3625.925628,,1,,,,3625.925628,1,,,56,24,0,0,,2
3935,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3936,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3937,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3938,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3939,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3940,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3941,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3942,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3943,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3944,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3945,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3946,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3947,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3948,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3949,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3950,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3951,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3952,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3953,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3954,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3955,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3956,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3957,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3958,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3959,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3960,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3961,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3962,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3963,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3964,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3965,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3966,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3967,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3968,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3969,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3970,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3971,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3972,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3973,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3974,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3975,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3976,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3977,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3978,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3979,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3980,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3981,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3982,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3983,3625.925628,,1,,,,3625.925628,1,,,38,12,0,0,,24
3984,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3985,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3986,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3987,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3988,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3989,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3990,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3991,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3992,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3993,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3994,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
3995,3625.925628,,1,,,,3625.925628,1,,,1,0,,,,
