economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,77,10,0,0,,32
,,1,1,,,,,,,78,11,0,0,,23
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,85,17,0,0,,2
,,1,1,,,,,,,88,19,0,0,,1
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,74,17,0,0,,3
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,44,5,0,0,,3
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,48,11,0,0,,1
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,44,7,0,0,,5
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,37,12,0,0,,26
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,38,12,0,0,,23
,,1,1,,,,,,,38,12,0,0,,22
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,37,11,0,0,,17
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,39,16,0,0,,1
,,1,1,,,,,,,38,15,0,0,,0
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
